time,Total gas used
2024-05-01 00:00,5946.947
2024-05-01 00:15,5947.029
2024-05-01 00:30,5947.029
2024-05-01 00:45,5947.029
2024-05-01 01:00,5947.029
2024-05-01 01:15,5947.029
2024-05-01 01:30,5947.029
2024-05-01 01:45,5947.029
2024-05-01 02:00,5947.029
2024-05-01 02:15,5947.029
2024-05-01 02:30,5947.029
2024-05-01 02:45,5947.029
2024-05-01 03:00,5947.029
2024-05-01 03:15,5947.029
2024-05-01 03:30,5947.029
2024-05-01 03:45,5947.029
2024-05-01 04:00,5947.029
2024-05-01 04:15,5947.029
2024-05-01 04:30,5947.029
2024-05-01 04:45,5947.029
2024-05-01 05:00,5947.029
2024-05-01 05:15,5947.029
2024-05-01 05:30,5947.029
2024-05-01 05:45,5947.029
2024-05-01 06:00,5947.029
2024-05-01 06:15,5947.029
2024-05-01 06:30,5947.029
2024-05-01 06:45,5947.029
2024-05-01 07:00,5947.029
2024-05-01 07:15,5947.029
2024-05-01 07:30,5947.029
2024-05-01 07:45,5947.029
2024-05-01 08:00,5947.029
2024-05-01 08:15,5947.050
2024-05-01 08:30,5947.050
2024-05-01 08:45,5947.171
2024-05-01 09:00,5947.171
2024-05-01 09:15,5947.171
2024-05-01 09:30,5947.171
2024-05-01 09:45,5947.171
2024-05-01 10:00,5947.171
2024-05-01 10:15,5947.171
2024-05-01 10:30,5947.171
2024-05-01 10:45,5947.218
2024-05-01 11:00,5947.227
2024-05-01 11:15,5947.228
2024-05-01 11:30,5947.228
2024-05-01 11:45,5947.228
2024-05-01 12:00,5947.228
2024-05-01 12:15,5947.228
2024-05-01 12:30,5947.228
2024-05-01 12:45,5947.228
2024-05-01 13:00,5947.228
2024-05-01 13:15,5947.228
2024-05-01 13:30,5947.228
2024-05-01 13:45,5947.228
2024-05-01 14:00,5947.228
2024-05-01 14:15,5947.228
2024-05-01 14:30,5947.228
2024-05-01 14:45,5947.251
2024-05-01 15:00,5947.251
2024-05-01 15:15,5947.253
2024-05-01 15:30,5947.253
2024-05-01 15:45,5947.294
2024-05-01 16:00,5947.306
2024-05-01 16:15,5947.306
2024-05-01 16:30,5947.306
2024-05-01 16:45,5947.306
2024-05-01 17:00,5947.306
2024-05-01 17:15,5947.306
2024-05-01 17:30,5947.306
2024-05-01 17:45,5947.306
2024-05-01 18:00,5947.306
2024-05-01 18:15,5947.306
2024-05-01 18:30,5947.306
2024-05-01 18:45,5947.306
2024-05-01 19:00,5947.306
2024-05-01 19:15,5947.306
2024-05-01 19:30,5947.306
2024-05-01 19:45,5947.306
2024-05-01 20:00,5947.327
2024-05-01 20:15,5947.328
2024-05-01 20:30,5947.328
2024-05-01 20:45,5947.328
2024-05-01 21:00,5947.328
2024-05-01 21:15,5947.328
2024-05-01 21:30,5947.328
2024-05-01 21:45,5947.328
2024-05-01 22:00,5947.328
2024-05-01 22:15,5947.515
2024-05-01 22:30,5947.818
2024-05-01 22:45,5947.818
2024-05-01 23:00,5947.881
2024-05-01 23:15,5948.010
2024-05-01 23:30,5948.011
2024-05-01 23:45,5948.011
2024-05-02 00:00,5948.011
2024-05-02 00:15,5948.011
2024-05-02 00:30,5948.011
2024-05-02 00:45,5948.029
2024-05-02 01:00,5948.048
2024-05-02 01:15,5948.048
2024-05-02 01:30,5948.048
2024-05-02 01:45,5948.048
2024-05-02 02:00,5948.048
2024-05-02 02:15,5948.048
2024-05-02 02:30,5948.048
2024-05-02 02:45,5948.048
2024-05-02 03:00,5948.048
2024-05-02 03:15,5948.048
2024-05-02 03:30,5948.048
2024-05-02 03:45,5948.048
2024-05-02 04:00,5948.048
2024-05-02 04:15,5948.048
2024-05-02 04:30,5948.048
2024-05-02 04:45,5948.048
2024-05-02 05:00,5948.048
2024-05-02 05:15,5948.048
2024-05-02 05:30,5948.048
2024-05-02 05:45,5948.048
2024-05-02 06:00,5948.048
2024-05-02 06:15,5948.048
2024-05-02 06:30,5948.048
2024-05-02 06:45,5948.048
2024-05-02 07:00,5948.048
2024-05-02 07:15,5948.048
2024-05-02 07:30,5948.048
2024-05-02 07:45,5948.048
2024-05-02 08:00,5948.110
2024-05-02 08:15,5948.179
2024-05-02 08:30,5948.252
2024-05-02 08:45,5948.257
2024-05-02 09:00,5948.257
2024-05-02 09:15,5948.272
2024-05-02 09:30,5948.272
2024-05-02 09:45,5948.272
2024-05-02 10:00,5948.272
2024-05-02 10:15,5948.304
2024-05-02 10:30,5948.304
2024-05-02 10:45,5948.304
2024-05-02 11:00,5948.304
2024-05-02 11:15,5948.304
2024-05-02 11:30,5948.304
2024-05-02 11:45,5948.304
2024-05-02 12:00,5948.314
2024-05-02 12:15,5948.359
2024-05-02 12:30,5948.374
2024-05-02 12:45,5948.374
2024-05-02 13:00,5948.374
2024-05-02 13:15,5948.374
2024-05-02 13:30,5948.374
2024-05-02 13:45,5948.374
2024-05-02 14:00,5948.374
2024-05-02 14:15,5948.374
2024-05-02 14:30,5948.374
2024-05-02 14:45,5948.374
2024-05-02 15:00,5948.374
2024-05-02 15:15,5948.374
2024-05-02 15:30,5948.374
2024-05-02 15:45,5948.374
2024-05-02 16:00,5948.374
2024-05-02 16:15,5948.392
2024-05-02 16:30,5948.392
2024-05-02 16:45,5948.392
2024-05-02 17:00,5948.392
2024-05-02 17:15,5948.393
2024-05-02 17:30,5948.408
2024-05-02 17:45,5948.408
2024-05-02 18:00,5948.408
2024-05-02 18:15,5948.426
2024-05-02 18:30,5948.426
2024-05-02 18:45,5948.426
2024-05-02 19:00,5948.426
2024-05-02 19:15,5948.426
2024-05-02 19:30,5948.426
2024-05-02 19:45,5948.459
2024-05-02 20:00,5948.473
2024-05-02 20:15,5948.473
2024-05-02 20:30,5948.473
2024-05-02 20:45,5948.473
2024-05-02 21:00,5948.473
2024-05-02 21:15,5948.473
2024-05-02 21:30,5948.494
2024-05-02 21:45,5948.494
2024-05-02 22:00,5948.494
2024-05-02 22:15,5948.510
2024-05-02 22:30,5948.510
2024-05-02 22:45,5948.770
2024-05-02 23:00,5949.140
2024-05-02 23:15,5949.216
2024-05-02 23:30,5949.216
2024-05-02 23:45,5949.223
2024-05-03 00:00,5949.237
2024-05-03 00:15,5949.398
2024-05-03 00:30,5949.398
2024-05-03 00:45,5949.428
2024-05-03 01:00,5949.428
2024-05-03 01:15,5949.428
2024-05-03 01:30,5949.428
2024-05-03 01:45,5949.428
2024-05-03 02:00,5949.428
2024-05-03 02:15,5949.428
2024-05-03 02:30,5949.428
2024-05-03 02:45,5949.444
2024-05-03 03:00,5949.444
2024-05-03 03:15,5949.444
2024-05-03 03:30,5949.444
2024-05-03 03:45,5949.444
2024-05-03 04:00,5949.444
2024-05-03 04:15,5949.444
2024-05-03 04:30,5949.444
2024-05-03 04:45,5949.444
2024-05-03 05:00,5949.444
2024-05-03 05:15,5949.444
2024-05-03 05:30,5949.444
2024-05-03 05:45,5949.444
2024-05-03 06:00,5949.444
2024-05-03 06:15,5949.444
2024-05-03 06:30,5949.444
2024-05-03 06:45,5949.444
2024-05-03 07:00,5949.444
2024-05-03 07:15,5949.444
2024-05-03 07:30,5949.444
2024-05-03 07:45,5949.548
2024-05-03 08:00,5949.579
2024-05-03 08:15,5949.579
2024-05-03 08:30,5949.579
2024-05-03 08:45,5949.579
2024-05-03 09:00,5949.579
2024-05-03 09:15,5949.579
2024-05-03 09:30,5949.579
2024-05-03 09:45,5949.579
2024-05-03 10:00,5949.579
2024-05-03 10:15,5949.596
2024-05-03 10:30,5949.614
2024-05-03 10:45,5949.614
2024-05-03 11:00,5949.614
2024-05-03 11:15,5949.626
2024-05-03 11:30,5949.640
2024-05-03 11:45,5949.640
2024-05-03 12:00,5949.640
2024-05-03 12:15,5949.648
2024-05-03 12:30,5949.648
2024-05-03 12:45,5949.648
2024-05-03 13:00,5949.648
2024-05-03 13:15,5949.648
2024-05-03 13:30,5949.648
2024-05-03 13:45,5949.648
2024-05-03 14:00,5949.648
2024-05-03 14:15,5949.648
2024-05-03 14:30,5949.648
2024-05-03 14:45,5949.648
2024-05-03 15:00,5949.648
2024-05-03 15:15,5949.648
2024-05-03 15:30,5949.648
2024-05-03 15:45,5949.648
2024-05-03 16:00,5949.648
2024-05-03 16:15,5949.648
2024-05-03 16:30,5949.671
2024-05-03 16:45,5949.671
2024-05-03 17:00,5949.671
2024-05-03 17:15,5949.671
2024-05-03 17:30,5949.682
2024-05-03 17:45,5949.682
2024-05-03 18:00,5949.682
2024-05-03 18:15,5949.682
2024-05-03 18:30,5949.682
2024-05-03 18:45,5949.706
2024-05-03 19:00,5949.719
2024-05-03 19:15,5949.741
2024-05-03 19:30,5949.741
2024-05-03 19:45,5949.741
2024-05-03 20:00,5949.741
2024-05-03 20:15,5949.741
2024-05-03 20:30,5949.741
2024-05-03 20:45,5949.741
2024-05-03 21:00,5949.741
2024-05-03 21:15,5949.741
2024-05-03 21:30,5949.741
2024-05-03 21:45,5949.741
2024-05-03 22:00,5949.741
2024-05-03 22:15,5949.741
2024-05-03 22:30,5949.741
2024-05-03 22:45,5949.741
2024-05-03 23:00,5949.741
2024-05-03 23:15,5949.768
2024-05-03 23:30,5949.768
2024-05-03 23:45,5949.797
2024-05-04 00:00,5949.909
2024-05-04 00:15,5949.909
2024-05-04 00:30,5949.909
2024-05-04 00:45,5949.909
2024-05-04 01:00,5949.909
2024-05-04 01:15,5949.909
2024-05-04 01:30,5949.909
2024-05-04 01:45,5949.909
2024-05-04 02:00,5949.909
2024-05-04 02:15,5949.909
2024-05-04 02:30,5949.909
2024-05-04 02:45,5949.910
2024-05-04 03:00,5949.930
2024-05-04 03:15,5949.930
2024-05-04 03:30,5949.930
2024-05-04 03:45,5949.930
2024-05-04 04:00,5949.930
2024-05-04 04:15,5949.930
2024-05-04 04:30,5949.930
2024-05-04 04:45,5949.930
2024-05-04 05:00,5949.930
2024-05-04 05:15,5949.930
2024-05-04 05:30,5949.930
2024-05-04 05:45,5949.930
2024-05-04 06:00,5949.930
2024-05-04 06:15,5949.930
2024-05-04 06:30,5949.930
2024-05-04 06:45,5949.930
2024-05-04 07:00,5949.930
2024-05-04 07:15,5949.930
