time,Total gas used
2024-07-01 00:00,5996.196
2024-07-01 00:15,5996.196
2024-07-01 00:30,5996.317
2024-07-01 00:45,5996.317
2024-07-01 01:00,5996.317
2024-07-01 01:15,5996.317
2024-07-01 01:30,5996.346
2024-07-01 01:45,5996.346
2024-07-01 02:00,5996.346
2024-07-01 02:15,5996.346
2024-07-01 02:30,5996.346
2024-07-01 02:45,5996.346
2024-07-01 03:00,5996.346
2024-07-01 03:15,5996.346
2024-07-01 03:30,5996.346
2024-07-01 03:45,5996.346
2024-07-01 04:00,5996.346
2024-07-01 04:15,5996.346
2024-07-01 04:30,5996.346
2024-07-01 04:45,5996.346
2024-07-01 05:00,5996.346
2024-07-01 05:15,5996.346
2024-07-01 05:30,5996.346
2024-07-01 05:45,5996.346
2024-07-01 06:00,5996.346
2024-07-01 06:15,5996.346
2024-07-01 06:30,5996.346
2024-07-01 06:45,5996.346
2024-07-01 07:00,5996.346
2024-07-01 07:15,5996.346
2024-07-01 07:30,5996.346
2024-07-01 07:45,5996.346
2024-07-01 08:00,5996.346
2024-07-01 08:15,5996.346
2024-07-01 08:30,5996.415
2024-07-01 08:45,5996.427
2024-07-01 09:00,5996.427
2024-07-01 09:15,5996.427
2024-07-01 09:30,5996.427
2024-07-01 09:45,5996.427
2024-07-01 10:00,5996.439
2024-07-01 10:15,5996.440
2024-07-01 10:30,5996.460
2024-07-01 10:45,5996.472
2024-07-01 11:00,5996.472
2024-07-01 11:15,5996.472
2024-07-01 11:30,5996.472
2024-07-01 11:45,5996.472
2024-07-01 12:00,5996.489
2024-07-01 12:15,5996.489
2024-07-01 12:30,5996.489
2024-07-01 12:45,5996.489
2024-07-01 13:00,5996.489
2024-07-01 13:15,5996.504
2024-07-01 13:30,5996.504
2024-07-01 13:45,5996.504
2024-07-01 14:00,5996.504
2024-07-01 14:15,5996.515
2024-07-01 14:30,5996.515
2024-07-01 14:45,5996.515
2024-07-01 15:00,5996.515
2024-07-01 15:15,5996.528
2024-07-01 15:30,5996.556
2024-07-01 15:45,5996.556
2024-07-01 16:00,5996.556
2024-07-01 16:15,5996.556
2024-07-01 16:30,5996.571
2024-07-01 16:45,5996.571
2024-07-01 17:00,5996.574
2024-07-01 17:15,5996.582
2024-07-01 17:30,5996.582
2024-07-01 17:45,5996.582
2024-07-01 18:00,5996.582
2024-07-01 18:15,5996.582
2024-07-01 18:30,5996.582
2024-07-01 18:45,5996.582
2024-07-01 19:00,5996.588
2024-07-01 19:15,5996.597
2024-07-01 19:30,5996.597
2024-07-01 19:45,5996.597
2024-07-01 20:00,5996.597
2024-07-01 20:15,5996.597
2024-07-01 20:30,5996.608
2024-07-01 20:45,5996.608
2024-07-01 21:00,5996.608
2024-07-01 21:15,5996.608
2024-07-01 21:30,5996.619
2024-07-01 21:45,5996.619
2024-07-01 22:00,5996.619
2024-07-01 22:15,5996.619
2024-07-01 22:30,5996.619
2024-07-01 22:45,5996.619
2024-07-01 23:00,5996.619
2024-07-01 23:15,5996.619
2024-07-01 23:30,5996.619
2024-07-01 23:45,5996.619
2024-07-02 00:00,5996.636
2024-07-02 00:15,5996.688
2024-07-02 00:30,5996.723
2024-07-02 00:45,5996.741
2024-07-02 01:00,5996.741
2024-07-02 01:15,5996.741
2024-07-02 01:30,5996.741
2024-07-02 01:45,5996.741
2024-07-02 02:00,5996.741
2024-07-02 02:15,5996.741
2024-07-02 02:30,5996.741
2024-07-02 02:45,5996.741
2024-07-02 03:00,5996.741
2024-07-02 03:15,5996.741
2024-07-02 03:30,5996.741
2024-07-02 03:45,5996.762
2024-07-02 04:00,5996.762
2024-07-02 04:15,5996.762
2024-07-02 04:30,5996.762
2024-07-02 04:45,5996.762
2024-07-02 05:00,5996.762
2024-07-02 05:15,5996.762
2024-07-02 05:30,5996.762
2024-07-02 05:45,5996.762
2024-07-02 06:00,5996.762
2024-07-02 06:15,5996.762
2024-07-02 06:30,5996.762
2024-07-02 06:45,5996.762
2024-07-02 07:00,5996.762
2024-07-02 07:15,5996.766
2024-07-02 07:30,5996.786
2024-07-02 07:45,5996.786
2024-07-02 08:00,5996.898
2024-07-02 08:15,5996.916
2024-07-02 08:30,5996.916
2024-07-02 08:45,5996.916
2024-07-02 09:00,5996.916
2024-07-02 09:15,5996.930
2024-07-02 09:30,5996.930
2024-07-02 09:45,5996.936
2024-07-02 10:00,5996.950
2024-07-02 10:15,5996.961
2024-07-02 10:30,5996.961
2024-07-02 10:45,5996.961
2024-07-02 11:00,5996.961
2024-07-02 11:15,5996.961
2024-07-02 11:30,5996.961
2024-07-02 11:45,5996.961
2024-07-02 12:00,5996.975
2024-07-02 12:15,5996.975
2024-07-02 12:30,5996.975
2024-07-02 12:45,5996.975
2024-07-02 13:00,5996.975
2024-07-02 13:15,5996.975
2024-07-02 13:30,5996.975
2024-07-02 13:45,5996.975
2024-07-02 14:00,5996.975
2024-07-02 14:15,5996.975
2024-07-02 14:30,5996.999
2024-07-02 14:45,5996.999
2024-07-02 15:00,5996.999
2024-07-02 15:15,5996.999
2024-07-02 15:30,5996.999
2024-07-02 15:45,5996.999
2024-07-02 16:00,5996.999
2024-07-02 16:15,5996.999
2024-07-02 16:30,5997.002
2024-07-02 16:45,5997.014
2024-07-02 17:00,5997.014
2024-07-02 17:15,5997.014
2024-07-02 17:30,5997.014
2024-07-02 17:45,5997.034
2024-07-02 18:00,5997.034
2024-07-02 18:15,5997.034
2024-07-02 18:30,5997.034
2024-07-02 18:45,5997.034
2024-07-02 19:00,5997.034
2024-07-02 19:15,5997.034
2024-07-02 19:30,5997.034
2024-07-02 19:45,5997.034
