time,Total gas used
2024-12-01 00:00,6278.395
2024-12-01 00:15,6278.423
2024-12-01 00:30,6278.463
2024-12-01 00:45,6278.513
2024-12-01 01:00,6278.574
2024-12-01 01:15,6278.603
2024-12-01 01:30,6278.643
2024-12-01 01:45,6278.693
2024-12-01 02:00,6278.722
2024-12-01 02:15,6278.857
2024-12-01 02:30,6278.857
2024-12-01 02:45,6278.857
2024-12-01 03:00,6278.938
2024-12-01 03:15,6278.968
2024-12-01 03:30,6279.019
2024-12-01 03:45,6279.155
2024-12-01 04:00,6279.170
2024-12-01 04:15,6279.170
2024-12-01 04:30,6279.216
2024-12-01 04:45,6279.358
2024-12-01 05:00,6279.358
2024-12-01 05:15,6279.358
2024-12-01 05:30,6279.477
2024-12-01 05:45,6279.515
2024-12-01 06:00,6279.515
2024-12-01 06:15,6279.603
2024-12-01 06:30,6279.650
2024-12-01 06:45,6279.685
2024-12-01 07:00,6279.685
2024-12-01 07:15,6279.817
2024-12-01 07:30,6279.859
2024-12-01 07:45,6279.859
2024-12-01 08:00,6279.946
2024-12-01 08:15,6280.033
2024-12-01 08:30,6280.033
2024-12-01 08:45,6280.033
2024-12-01 09:00,6280.223
2024-12-01 09:15,6280.223
2024-12-01 09:30,6280.223
2024-12-01 09:45,6280.295
2024-12-01 10:00,6280.364
2024-12-01 10:15,6280.664
2024-12-01 10:30,6280.683
2024-12-01 10:45,6280.683
2024-12-01 11:00,6280.691
2024-12-01 11:15,6281.004
2024-12-01 11:30,6281.168
2024-12-01 11:45,6281.187
2024-12-01 12:00,6281.192
2024-12-01 12:15,6281.347
2024-12-01 12:30,6281.386
2024-12-01 12:45,6281.386
2024-12-01 13:00,6281.475
2024-12-01 13:15,6281.615
2024-12-01 13:30,6281.616
2024-12-01 13:45,6281.652
2024-12-01 14:00,6281.795
2024-12-01 14:15,6281.795
2024-12-01 14:30,6281.862
2024-12-01 14:45,6282.030
2024-12-01 15:00,6282.030
2024-12-01 15:15,6282.031
2024-12-01 15:30,6282.174
2024-12-01 15:45,6282.215
2024-12-01 16:00,6282.277
2024-12-01 16:15,6282.351
2024-12-01 16:30,6282.425
2024-12-01 16:45,6282.435
2024-12-01 17:00,6282.526
2024-12-01 17:15,6282.587
2024-12-01 17:30,6282.689
2024-12-01 17:45,6282.707
2024-12-01 18:00,6282.770
2024-12-01 18:15,6282.909
2024-12-01 18:30,6282.909
2024-12-01 18:45,6282.922
2024-12-01 19:00,6283.058
2024-12-01 19:15,6283.114
2024-12-01 19:30,6283.205
2024-12-01 19:45,6283.273
2024-12-01 20:00,6283.327
2024-12-01 20:15,6283.393
2024-12-01 20:30,6283.435
2024-12-01 20:45,6283.498
2024-12-01 21:00,6283.564
2024-12-01 21:15,6283.630
2024-12-01 21:30,6283.697
2024-12-01 21:45,6283.697
2024-12-01 22:00,6283.697
2024-12-01 22:15,6283.800
2024-12-01 22:30,6283.848
2024-12-01 22:45,6283.848
2024-12-01 23:00,6283.941
2024-12-01 23:15,6283.994
2024-12-01 23:30,6284.000
2024-12-01 23:45,6284.037
2024-12-02 00:00,6284.092
2024-12-02 00:15,6284.152
2024-12-02 00:30,6284.181
2024-12-02 00:45,6284.210
2024-12-02 01:00,6284.269
2024-12-02 01:15,6284.302
2024-12-02 01:30,6284.356
2024-12-02 01:45,6284.385
2024-12-02 02:00,6284.423
2024-12-02 02:15,6284.471
2024-12-02 02:30,6284.500
2024-12-02 02:45,6284.560
2024-12-02 03:00,6284.623
2024-12-02 03:15,6284.623
2024-12-02 03:30,6284.670
2024-12-02 03:45,6284.726
2024-12-02 04:00,6284.754
2024-12-02 04:15,6284.835
2024-12-02 04:30,6284.835
2024-12-02 04:45,6284.863
2024-12-02 05:00,6284.964
2024-12-02 05:15,6284.970
2024-12-02 05:30,6284.970
2024-12-02 05:45,6285.007
2024-12-02 06:00,6285.217
2024-12-02 06:15,6285.227
2024-12-02 06:30,6285.227
2024-12-02 06:45,6285.227
2024-12-02 07:00,6285.302
2024-12-02 07:15,6285.342
2024-12-02 07:30,6285.397
2024-12-02 07:45,6285.682
2024-12-02 08:00,6285.682
2024-12-02 08:15,6285.682
2024-12-02 08:30,6285.837
2024-12-02 08:45,6285.950
2024-12-02 09:00,6285.973
2024-12-02 09:15,6285.973
2024-12-02 09:30,6285.973
2024-12-02 09:45,6286.053
2024-12-02 10:00,6286.126
2024-12-02 10:15,6286.126
2024-12-02 10:30,6286.154
2024-12-02 10:45,6286.154
2024-12-02 11:00,6286.438
2024-12-02 11:15,6286.463
2024-12-02 11:30,6286.463
2024-12-02 11:45,6286.463
2024-12-02 12:00,6286.463
2024-12-02 12:15,6286.463
2024-12-02 12:30,6286.463
2024-12-02 12:45,6286.500
2024-12-02 13:00,6286.778
2024-12-02 13:15,6286.827
2024-12-02 13:30,6286.827
2024-12-02 13:45,6286.827
2024-12-02 14:00,6286.827
2024-12-02 14:15,6286.827
2024-12-02 14:30,6287.067
2024-12-02 14:45,6287.067
2024-12-02 15:00,6287.085
2024-12-02 15:15,6287.085
2024-12-02 15:30,6287.085
2024-12-02 15:45,6287.085
2024-12-02 16:00,6287.101
2024-12-02 16:15,6287.346
2024-12-02 16:30,6287.379
2024-12-02 16:45,6287.497
2024-12-02 17:00,6287.497
2024-12-02 17:15,6287.627
2024-12-02 17:30,6287.657
2024-12-02 17:45,6287.695
2024-12-02 18:00,6287.735
2024-12-02 18:15,6287.855
2024-12-02 18:30,6287.855
2024-12-02 18:45,6287.879
2024-12-02 19:00,6288.020
2024-12-02 19:15,6288.020
2024-12-02 19:30,6288.045
2024-12-02 19:45,6288.176
2024-12-02 20:00,6288.176
2024-12-02 20:15,6288.201
2024-12-02 20:30,6288.338
2024-12-02 20:45,6288.338
2024-12-02 21:00,6288.360
2024-12-02 21:15,6288.491
2024-12-02 21:30,6288.491
2024-12-02 21:45,6288.513
2024-12-02 22:00,6288.619
2024-12-02 22:15,6288.619
2024-12-02 22:30,6288.653
2024-12-02 22:45,6288.700
2024-12-02 23:00,6289.004
2024-12-02 23:15,6289.171
2024-12-02 23:30,6289.212
2024-12-02 23:45,6289.423
2024-12-03 00:00,6289.430
2024-12-03 00:15,6289.430
2024-12-03 00:30,6289.529
2024-12-03 00:45,6289.529
2024-12-03 01:00,6289.529
2024-12-03 01:15,6289.614
2024-12-03 01:30,6289.647
2024-12-03 01:45,6289.647
2024-12-03 02:00,6289.709
2024-12-03 02:15,6289.768
2024-12-03 02:30,6289.768
2024-12-03 02:45,6289.791
2024-12-03 03:00,6289.911
2024-12-03 03:15,6289.911
2024-12-03 03:30,6289.911
2024-12-03 03:45,6289.975
2024-12-03 04:00,6290.030
2024-12-03 04:15,6290.056
2024-12-03 04:30,6290.105
2024-12-03 04:45,6290.133
2024-12-03 05:00,6290.186
2024-12-03 05:15,6290.212
2024-12-03 05:30,6290.261
2024-12-03 05:45,6290.286
2024-12-03 06:00,6290.335
2024-12-03 06:15,6290.388
2024-12-03 06:30,6290.442
2024-12-03 06:45,6290.470
2024-12-03 07:00,6290.483
2024-12-03 07:15,6290.533
2024-12-03 07:30,6290.588
2024-12-03 07:45,6290.901
2024-12-03 08:00,6290.991
2024-12-03 08:15,6290.991
2024-12-03 08:30,6291.000
2024-12-03 08:45,6291.104
2024-12-03 09:00,6291.138
2024-12-03 09:15,6291.159
2024-12-03 09:30,6291.292
2024-12-03 09:45,6291.357
2024-12-03 10:00,6291.418
2024-12-03 10:15,6291.424
2024-12-03 10:30,6291.474
2024-12-03 10:45,6291.518
2024-12-03 11:00,6291.518
2024-12-03 11:15,6291.549
2024-12-03 11:30,6291.569
2024-12-03 11:45,6291.678
2024-12-03 12:00,6291.678
2024-12-03 12:15,6291.713
2024-12-03 12:30,6291.753
2024-12-03 12:45,6291.826
2024-12-03 13:00,6291.863
2024-12-03 13:15,6291.897
2024-12-03 13:30,6291.927
2024-12-03 13:45,6291.956
2024-12-03 14:00,6291.985
2024-12-03 14:15,6292.013
2024-12-03 14:30,6292.140
2024-12-03 14:45,6292.146
2024-12-03 15:00,6292.146
2024-12-03 15:15,6292.254
2024-12-03 15:30,6292.254
2024-12-03 15:45,6292.254
2024-12-03 16:00,6292.361
2024-12-03 16:15,6292.661
2024-12-03 16:30,6292.727
2024-12-03 16:45,6292.727
2024-12-03 17:00,6292.727
2024-12-03 17:15,6292.782
2024-12-03 17:30,6292.918
2024-12-03 17:45,6292.918
2024-12-03 18:00,6292.964
2024-12-03 18:15,6293.028
2024-12-03 18:30,6293.099
2024-12-03 18:45,6293.164
2024-12-03 19:00,6293.222
2024-12-03 19:15,6293.345
2024-12-03 19:30,6293.345
2024-12-03 19:45,6293.369
2024-12-03 20:00,6293.505
2024-12-03 20:15,6293.596
2024-12-03 20:30,6293.596
2024-12-03 20:45,6293.625
2024-12-03 21:00,6293.780
2024-12-03 21:15,6293.781
2024-12-03 21:30,6293.860
2024-12-03 21:45,6293.891
2024-12-03 22:00,6293.950
2024-12-03 22:15,6293.980
2024-12-03 22:30,6294.041
2024-12-03 22:45,6294.041
2024-12-03 23:00,6294.049
2024-12-03 23:15,6294.213
2024-12-03 23:30,6294.339
2024-12-03 23:45,6294.339
2024-12-04 00:00,6294.340
2024-12-04 00:15,6294.460
2024-12-04 00:30,6294.460
2024-12-04 00:45,6294.481
2024-12-04 01:00,6294.578
2024-12-04 01:15,6294.578
2024-12-04 01:30,6294.633
2024-12-04 01:45,6294.695
2024-12-04 02:00,6294.730
2024-12-04 02:15,6294.796
2024-12-04 02:30,6294.796
2024-12-04 02:45,6294.886
2024-12-04 03:00,6294.934
2024-12-04 03:15,6294.964
2024-12-04 03:30,6294.984
2024-12-04 03:45,6295.050
2024-12-04 04:00,6295.133
2024-12-04 04:15,6295.155
2024-12-04 04:30,6295.226
2024-12-04 04:45,6295.267
2024-12-04 05:00,6295.319
2024-12-04 05:15,6295.365
2024-12-04 05:30,6295.433
2024-12-04 05:45,6295.483
2024-12-04 06:00,6295.483
2024-12-04 06:15,6295.576
2024-12-04 06:30,6295.607
2024-12-04 06:45,6295.668
2024-12-04 07:00,6295.719
2024-12-04 07:15,6295.765
2024-12-04 07:30,6295.798
2024-12-04 07:45,6296.148
2024-12-04 08:00,6296.148
2024-12-04 08:15,6296.148
2024-12-04 08:30,6296.293
2024-12-04 08:45,6296.387
2024-12-04 09:00,6296.463
2024-12-04 09:15,6296.489
2024-12-04 09:30,6296.489
2024-12-04 09:45,6296.497
2024-12-04 10:00,6296.582
2024-12-04 10:15,6296.679
2024-12-04 10:30,6296.708
2024-12-04 10:45,6296.722
2024-12-04 11:00,6296.775
2024-12-04 11:15,6296.843
2024-12-04 11:30,6296.891
2024-12-04 11:45,6296.967
2024-12-04 12:00,6297.015
2024-12-04 12:15,6297.045
2024-12-04 12:30,6297.105
2024-12-04 12:45,6297.134
2024-12-04 13:00,6297.182
2024-12-04 13:15,6297.244
2024-12-04 13:30,6297.265
2024-12-04 13:45,6297.339
2024-12-04 14:00,6297.390
2024-12-04 14:15,6297.405
2024-12-04 14:30,6297.464
2024-12-04 14:45,6297.514
2024-12-04 15:00,6297.575
2024-12-04 15:15,6297.624
2024-12-04 15:30,6297.660
2024-12-04 15:45,6297.733
2024-12-04 16:00,6297.773
2024-12-04 16:15,6298.137
2024-12-04 16:30,6298.137
2024-12-04 16:45,6298.137
2024-12-04 17:00,6298.169
2024-12-04 17:15,6298.287
2024-12-04 17:30,6298.363
2024-12-04 17:45,6298.363
2024-12-04 18:00,6298.490
2024-12-04 18:15,6298.597
2024-12-04 18:30,6298.597
2024-12-04 18:45,6298.700
2024-12-04 19:00,6298.806
2024-12-04 19:15,6298.806
2024-12-04 19:30,6298.853
2024-12-04 19:45,6299.022
2024-12-04 20:00,6299.022
2024-12-04 20:15,6299.047
2024-12-04 20:30,6299.192
2024-12-04 20:45,6299.279
2024-12-04 21:00,6299.343
2024-12-04 21:15,6299.598
2024-12-04 21:30,6299.610
2024-12-04 21:45,6299.647
2024-12-04 22:00,6299.682
2024-12-04 22:15,6299.785
2024-12-04 22:30,6299.839
2024-12-04 22:45,6299.839
2024-12-04 23:00,6299.913
2024-12-04 23:15,6300.153
2024-12-04 23:30,6300.241
2024-12-04 23:45,6300.295
2024-12-05 00:00,6300.482
2024-12-05 00:15,6300.516
2024-12-05 00:30,6300.577
2024-12-05 00:45,6300.607
2024-12-05 01:00,6300.662
2024-12-05 01:15,6300.696
2024-12-05 01:30,6300.725
2024-12-05 01:45,6300.785
2024-12-05 02:00,6300.815
2024-12-05 02:15,6300.881
2024-12-05 02:30,6300.923
2024-12-05 02:45,6300.976
2024-12-05 03:00,6301.038
2024-12-05 03:15,6301.070
