time,Total gas used
2024-09-01 00:00,6031.333
2024-09-01 00:15,6031.360
2024-09-01 00:30,6031.360
2024-09-01 00:45,6031.360
2024-09-01 01:00,6031.360
2024-09-01 01:15,6031.360
2024-09-01 01:30,6031.360
2024-09-01 01:45,6031.360
2024-09-01 02:00,6031.360
2024-09-01 02:15,6031.383
2024-09-01 02:30,6031.383
2024-09-01 02:45,6031.383
2024-09-01 03:00,6031.383
2024-09-01 03:15,6031.383
2024-09-01 03:30,6031.383
2024-09-01 03:45,6031.383
2024-09-01 04:00,6031.383
2024-09-01 04:15,6031.383
2024-09-01 04:30,6031.383
2024-09-01 04:45,6031.383
2024-09-01 05:00,6031.383
2024-09-01 05:15,6031.383
2024-09-01 05:30,6031.383
2024-09-01 05:45,6031.383
2024-09-01 06:00,6031.383
2024-09-01 06:15,6031.383
2024-09-01 06:30,6031.383
2024-09-01 06:45,6031.383
2024-09-01 07:00,6031.383
2024-09-01 07:15,6031.383
2024-09-01 07:30,6031.383
2024-09-01 07:45,6031.383
2024-09-01 08:00,6031.383
2024-09-01 08:15,6031.405
2024-09-01 08:30,6031.405
2024-09-01 08:45,6031.490
2024-09-01 09:00,6031.537
2024-09-01 09:15,6031.537
2024-09-01 09:30,6031.537
2024-09-01 09:45,6031.537
2024-09-01 10:00,6031.537
2024-09-01 10:15,6031.537
2024-09-01 10:30,6031.557
2024-09-01 10:45,6031.557
2024-09-01 11:00,6031.557
2024-09-01 11:15,6031.557
2024-09-01 11:30,6031.557
2024-09-01 11:45,6031.557
2024-09-01 12:00,6031.584
2024-09-01 12:15,6031.585
2024-09-01 12:30,6031.598
2024-09-01 12:45,6031.601
2024-09-01 13:00,6031.654
2024-09-01 13:15,6031.655
2024-09-01 13:30,6031.655
2024-09-01 13:45,6031.655
2024-09-01 14:00,6031.655
2024-09-01 14:15,6031.655
2024-09-01 14:30,6031.655
2024-09-01 14:45,6031.655
2024-09-01 15:00,6031.655
2024-09-01 15:15,6031.655
2024-09-01 15:30,6031.722
2024-09-01 15:45,6031.752
2024-09-01 16:00,6031.768
2024-09-01 16:15,6031.768
2024-09-01 16:30,6031.768
2024-09-01 16:45,6031.768
2024-09-01 17:00,6031.768
2024-09-01 17:15,6031.768
2024-09-01 17:30,6031.782
2024-09-01 17:45,6031.782
2024-09-01 18:00,6031.782
2024-09-01 18:15,6031.782
2024-09-01 18:30,6031.791
2024-09-01 18:45,6031.791
2024-09-01 19:00,6031.791
2024-09-01 19:15,6031.791
2024-09-01 19:30,6031.791
2024-09-01 19:45,6031.791
2024-09-01 20:00,6031.791
2024-09-01 20:15,6031.791
2024-09-01 20:30,6031.802
2024-09-01 20:45,6031.816
2024-09-01 21:00,6031.824
2024-09-01 21:15,6031.838
2024-09-01 21:30,6031.848
2024-09-01 21:45,6031.848
2024-09-01 22:00,6031.848
2024-09-01 22:15,6031.848
2024-09-01 22:30,6031.848
2024-09-01 22:45,6031.848
2024-09-01 23:00,6031.848
2024-09-01 23:15,6031.848
2024-09-01 23:30,6031.895
2024-09-01 23:45,6032.035
2024-09-02 00:00,6032.047
2024-09-02 00:15,6032.047
2024-09-02 00:30,6032.047
2024-09-02 00:45,6032.047
2024-09-02 01:00,6032.047
2024-09-02 01:15,6032.047
2024-09-02 01:30,6032.047
2024-09-02 01:45,6032.047
2024-09-02 02:00,6032.047
2024-09-02 02:15,6032.047
2024-09-02 02:30,6032.047
2024-09-02 02:45,6032.047
2024-09-02 03:00,6032.047
2024-09-02 03:15,6032.047
2024-09-02 03:30,6032.047
2024-09-02 03:45,6032.047
2024-09-02 04:00,6032.047
2024-09-02 04:15,6032.047
2024-09-02 04:30,6032.047
2024-09-02 04:45,6032.047
2024-09-02 05:00,6032.047
2024-09-02 05:15,6032.047
2024-09-02 05:30,6032.047
2024-09-02 05:45,6032.047
2024-09-02 06:00,6032.047
2024-09-02 06:15,6032.047
2024-09-02 06:30,6032.047
2024-09-02 06:45,6032.047
2024-09-02 07:00,6032.047
2024-09-02 07:15,6032.047
2024-09-02 07:30,6032.047
2024-09-02 07:45,6032.047
2024-09-02 08:00,6032.047
2024-09-02 08:15,6032.047
2024-09-02 08:30,6032.047
2024-09-02 08:45,6032.047
2024-09-02 09:00,6032.103
2024-09-02 09:15,6032.132
2024-09-02 09:30,6032.173
2024-09-02 09:45,6032.176
2024-09-02 10:00,6032.189
2024-09-02 10:15,6032.207
2024-09-02 10:30,6032.215
2024-09-02 10:45,6032.215
2024-09-02 11:00,6032.215
2024-09-02 11:15,6032.215
2024-09-02 11:30,6032.215
2024-09-02 11:45,6032.215
2024-09-02 12:00,6032.215
2024-09-02 12:15,6032.215
2024-09-02 12:30,6032.215
2024-09-02 12:45,6032.231
2024-09-02 13:00,6032.231
2024-09-02 13:15,6032.233
2024-09-02 13:30,6032.233
2024-09-02 13:45,6032.233
2024-09-02 14:00,6032.233
2024-09-02 14:15,6032.233
2024-09-02 14:30,6032.251
2024-09-02 14:45,6032.251
2024-09-02 15:00,6032.251
2024-09-02 15:15,6032.251
2024-09-02 15:30,6032.251
2024-09-02 15:45,6032.251
2024-09-02 16:00,6032.251
2024-09-02 16:15,6032.273
2024-09-02 16:30,6032.292
2024-09-02 16:45,6032.292
2024-09-02 17:00,6032.292
2024-09-02 17:15,6032.292
2024-09-02 17:30,6032.292
2024-09-02 17:45,6032.292
2024-09-02 18:00,6032.292
2024-09-02 18:15,6032.292
2024-09-02 18:30,6032.292
2024-09-02 18:45,6032.292
2024-09-02 19:00,6032.292
2024-09-02 19:15,6032.292
2024-09-02 19:30,6032.292
2024-09-02 19:45,6032.292
2024-09-02 20:00,6032.292
2024-09-02 20:15,6032.313
2024-09-02 20:30,6032.315
2024-09-02 20:45,6032.315
2024-09-02 21:00,6032.315
2024-09-02 21:15,6032.315
2024-09-02 21:30,6032.315
2024-09-02 21:45,6032.315
2024-09-02 22:00,6032.327
2024-09-02 22:15,6032.353
2024-09-02 22:30,6032.390
2024-09-02 22:45,6032.390
2024-09-02 23:00,6032.390
2024-09-02 23:15,6032.390
2024-09-02 23:30,6032.390
2024-09-02 23:45,6032.390
2024-09-03 00:00,6032.390
2024-09-03 00:15,6032.390
2024-09-03 00:30,6032.390
2024-09-03 00:45,6032.390
2024-09-03 01:00,6032.403
2024-09-03 01:15,6032.409
2024-09-03 01:30,6032.409
2024-09-03 01:45,6032.409
2024-09-03 02:00,6032.409
2024-09-03 02:15,6032.409
2024-09-03 02:30,6032.409
2024-09-03 02:45,6032.409
2024-09-03 03:00,6032.409
2024-09-03 03:15,6032.409
2024-09-03 03:30,6032.409
2024-09-03 03:45,6032.409
2024-09-03 04:00,6032.409
2024-09-03 04:15,6032.409
2024-09-03 04:30,6032.409
2024-09-03 04:45,6032.409
2024-09-03 05:00,6032.409
2024-09-03 05:15,6032.409
2024-09-03 05:30,6032.409
2024-09-03 05:45,6032.409
2024-09-03 06:00,6032.409
2024-09-03 06:15,6032.409
2024-09-03 06:30,6032.409
2024-09-03 06:45,6032.409
2024-09-03 07:00,6032.409
2024-09-03 07:15,6032.409
2024-09-03 07:30,6032.409
2024-09-03 07:45,6032.409
