date,temperature_2m,rain,cloud_cover,sunshine_duration,wind_speed_10m
2022-03-18 00:00:00+00:00,7.0084996,0.0,98.0,0.0,13.905509
2022-03-18 01:00:00+00:00,6.7584996,0.0,100.0,0.0,14.05845
2022-03-18 02:00:00+00:00,6.8585,0.0,100.0,0.0,15.188415
2022-03-18 03:00:00+00:00,6.8085,0.0,100.0,0.0,14.404499
2022-03-18 04:00:00+00:00,6.3585,0.0,89.0,0.0,12.979984
2022-03-18 05:00:00+00:00,5.2085,0.0,30.0,0.0,12.758432
2022-03-18 06:00:00+00:00,4.2085,0.0,87.0,0.0,14.799459
2022-03-18 07:00:00+00:00,4.8585,0.0,38.0,3600.0,11.966953
2022-03-18 08:00:00+00:00,6.4585,0.0,2.0,3600.0,10.853866
2022-03-18 09:00:00+00:00,8.2585,0.0,1.0,3600.0,10.787993
2022-03-18 10:00:00+00:00,9.9585,0.0,70.0,3600.0,10.30883
2022-03-18 11:00:00+00:00,10.9585,0.0,17.0,3600.0,9.449572
2022-03-18 12:00:00+00:00,11.158501,0.0,14.0,3600.0,6.8399997
2022-03-18 13:00:00+00:00,11.8085,0.0,0.0,3600.0,8.669949
2022-03-18 14:00:00+00:00,12.0585,0.0,0.0,3600.0,11.792404
2022-03-18 15:00:00+00:00,11.7585,0.0,0.0,3600.0,12.72283
2022-03-18 16:00:00+00:00,10.8585005,0.0,0.0,3600.0,9.693296
2022-03-18 17:00:00+00:00,8.1085005,0.0,0.0,2572.4294,7.729527
2022-03-18 18:00:00+00:00,5.2085,0.0,4.0,0.0,10.365251
2022-03-18 19:00:00+00:00,4.4084997,0.0,27.0,0.0,9.021574
2022-03-18 20:00:00+00:00,4.8585,0.0,42.0,0.0,8.714677
2022-03-18 21:00:00+00:00,5.7584996,0.0,67.0,0.0,11.480557
2022-03-18 22:00:00+00:00,4.9585,0.0,29.0,0.0,10.00256
2022-03-18 23:00:00+00:00,4.6584997,0.0,8.0,0.0,13.37825
2022-03-19 00:00:00+00:00,3.8085,0.0,0.0,0.0,15.141414
2022-03-19 01:00:00+00:00,2.6585,0.0,0.0,0.0,12.864649
2022-03-19 02:00:00+00:00,2.1085,0.0,0.0,0.0,13.276144
2022-03-19 03:00:00+00:00,1.5585,0.0,0.0,0.0,12.224107
2022-03-19 04:00:00+00:00,1.0085,0.0,0.0,0.0,11.726277
2022-03-19 05:00:00+00:00,0.70849997,0.0,0.0,0.0,11.726277
2022-03-19 06:00:00+00:00,1.2085,0.0,0.0,369.23038,12.641076
2022-03-19 07:00:00+00:00,3.2085001,0.0,0.0,3600.0,12.413476
2022-03-19 08:00:00+00:00,5.2085,0.0,0.0,3600.0,14.654254
2022-03-19 09:00:00+00:00,6.7584996,0.0,11.0,3600.0,17.339897
2022-03-19 10:00:00+00:00,7.9585,0.0,1.0,3600.0,17.581125
2022-03-19 11:00:00+00:00,9.2085,0.0,36.0,3600.0,18.775303
2022-03-19 12:00:00+00:00,9.158501,0.0,67.0,3600.0,24.149532
2022-03-19 13:00:00+00:00,9.158501,0.2,15.0,3600.0,20.240196
2022-03-19 14:00:00+00:00,9.658501,0.0,42.0,3600.0,24.288662
2022-03-19 15:00:00+00:00,9.5585,0.0,23.0,3600.0,23.587555
2022-03-19 16:00:00+00:00,9.2585,0.0,0.0,3600.0,19.9954
2022-03-19 17:00:00+00:00,7.8085,0.0,0.0,2680.1755,18.775301
2022-03-19 18:00:00+00:00,6.4084997,0.0,0.0,0.0,17.373497
2022-03-19 19:00:00+00:00,5.4084997,0.0,0.0,0.0,17.673029
2022-03-19 20:00:00+00:00,4.6085,0.0,0.0,0.0,17.643673
2022-03-19 21:00:00+00:00,3.9585001,0.0,0.0,0.0,18.72346
2022-03-19 22:00:00+00:00,3.5085,0.0,0.0,0.0,19.443333
2022-03-19 23:00:00+00:00,3.0585,0.0,0.0,0.0,19.45333
2022-03-20 00:00:00+00:00,3.0085,0.0,0.0,0.0,19.201874
2022-03-20 01:00:00+00:00,2.5085,0.0,0.0,0.0,18.448023
2022-03-20 02:00:00+00:00,2.1085,0.0,0.0,0.0,19.443333
2022-03-20 03:00:00+00:00,1.7585001,0.0,0.0,0.0,19.803272
2022-03-20 04:00:00+00:00,1.3585,0.0,0.0,0.0,18.844202
2022-03-20 05:00:00+00:00,1.0085,0.0,0.0,0.0,18.35647
2022-03-20 06:00:00+00:00,1.2085,0.0,0.0,580.6832,20.12461
2022-03-20 07:00:00+00:00,2.6585,0.0,0.0,3600.0,18.532133
2022-03-20 08:00:00+00:00,4.2085,0.0,0.0,3600.0,22.963936
2022-03-20 09:00:00+00:00,5.7584996,0.0,0.0,3600.0,22.79684
2022-03-20 10:00:00+00:00,7.6085,0.0,0.0,3600.0,22.206486
2022-03-20 11:00:00+00:00,9.158501,0.0,0.0,3600.0,22.768398
2022-03-20 12:00:00+00:00,10.4585,0.0,0.0,3600.0,22.180206
2022-03-20 13:00:00+00:00,10.9585,0.0,0.0,3600.0,23.263912
2022-03-20 14:00:00+00:00,11.0085,0.0,0.0,3600.0,24.014996
2022-03-20 15:00:00+00:00,10.7085,0.0,0.0,3600.0,23.686249
2022-03-20 16:00:00+00:00,9.8085,0.0,0.0,3600.0,21.273533
2022-03-20 17:00:00+00:00,8.2085,0.0,0.0,2787.3604,20.60823
2022-03-20 18:00:00+00:00,7.0585,0.0,0.0,0.0,20.393293
2022-03-20 19:00:00+00:00,6.2085,0.0,0.0,0.0,19.66536
2022-03-20 20:00:00+00:00,5.5585,0.0,0.0,0.0,19.201874
2022-03-20 21:00:00+00:00,4.8085,0.0,0.0,0.0,17.283749
2022-03-20 22:00:00+00:00,4.0085,0.0,0.0,0.0,15.349684
2022-03-20 23:00:00+00:00,3.2085001,0.0,0.0,0.0,15.192682
2022-03-21 00:00:00+00:00,3.1085,0.0,0.0,0.0,13.392774
2022-03-21 01:00:00+00:00,2.7085001,0.0,0.0,0.0,15.696165
2022-03-21 02:00:00+00:00,2.4585001,0.0,0.0,0.0,14.799459
2022-03-21 03:00:00+00:00,1.8085,0.0,15.0,0.0,13.830749
2022-03-21 04:00:00+00:00,1.1085,0.0,0.0,0.0,14.277983
2022-03-21 05:00:00+00:00,0.6085,0.0,0.0,0.0,14.277983
2022-03-21 06:00:00+00:00,1.1085,0.0,0.0,924.0174,15.575981
2022-03-21 07:00:00+00:00,3.0085,0.0,0.0,3600.0,16.1198
2022-03-21 08:00:00+00:00,5.1085,0.0,0.0,3600.0,14.982228
2022-03-21 09:00:00+00:00,7.2584996,0.0,0.0,3600.0,17.81909
2022-03-21 10:00:00+00:00,8.658501,0.0,0.0,3600.0,19.734436
2022-03-21 11:00:00+00:00,9.8085,0.0,0.0,3600.0,18.899143
2022-03-21 12:00:00+00:00,11.7085,0.0,0.0,3600.0,16.595179
2022-03-21 13:00:00+00:00,12.3585005,0.0,0.0,3600.0,16.870138
2022-03-21 14:00:00+00:00,12.658501,0.0,0.0,3600.0,16.595179
2022-03-21 15:00:00+00:00,12.4585,0.0,0.0,3600.0,16.299694
2022-03-21 16:00:00+00:00,11.4585,0.0,0.0,3600.0,12.984975
2022-03-21 17:00:00+00:00,8.5085,0.0,0.0,2893.9768,9.686609
2022-03-21 18:00:00+00:00,5.6584997,0.0,0.0,0.0,9.290511
2022-03-21 19:00:00+00:00,5.0585,0.0,0.0,0.0,10.00256
2022-03-21 20:00:00+00:00,4.6085,0.0,0.0,0.0,11.090103
2022-03-21 21:00:00+00:00,3.9585001,0.0,0.0,0.0,10.97262
2022-03-21 22:00:00+00:00,3.5585,0.0,0.0,0.0,10.948973
2022-03-21 23:00:00+00:00,3.1085,0.0,0.0,0.0,10.97262
2022-03-22 00:00:00+00:00,2.6585,0.0,0.0,0.0,9.504272
2022-03-22 01:00:00+00:00,1.2585001,0.0,0.0,0.0,9.085988
2022-03-22 02:00:00+00:00,0.4585,0.0,0.0,0.0,8.669949
2022-03-22 03:00:00+00:00,0.3085,0.0,0.0,0.0,9.422101
2022-03-22 04:00:00+00:00,-0.041500002,0.0,0.0,0.0,9.686609
2022-03-22 05:00:00+00:00,-0.4415,0.0,0.0,0.0,9.1641035
2022-03-22 06:00:00+00:00,0.6585,0.0,0.0,1200.235,10.195057
2022-03-22 07:00:00+00:00,3.2085001,0.0,0.0,3600.0,11.709688
2022-03-22 08:00:00+00:00,5.7584996,0.0,0.0,3600.0,9.957108
2022-03-22 09:00:00+00:00,8.158501,0.0,0.0,3600.0,10.587918
2022-03-22 10:00:00+00:00,10.2585,0.0,0.0,3600.0,9.19939
2022-03-22 11:00:00+00:00,11.908501,0.0,0.0,3600.0,6.989936
2022-03-22 12:00:00+00:00,14.4585,0.0,0.0,3600.0,11.966954
2022-03-22 13:00:00+00:00,15.158501,0.0,0.0,3600.0,12.475961
2022-03-22 14:00:00+00:00,15.408501,0.0,0.0,3600.0,10.948973
2022-03-22 15:00:00+00:00,15.3085,0.0,0.0,3600.0,9.0
2022-03-22 16:00:00+00:00,13.8085,0.0,0.0,3600.0,5.2416787
2022-03-22 17:00:00+00:00,9.7085,0.0,0.0,3000.0134,9.885262
2022-03-22 18:00:00+00:00,6.7584996,0.0,0.0,0.0,11.165805
2022-03-22 19:00:00+00:00,5.1584997,0.0,0.0,0.0,11.720751
2022-03-22 20:00:00+00:00,4.2085,0.0,0.0,0.0,10.495713
2022-03-22 21:00:00+00:00,3.4085,0.0,0.0,0.0,10.823973
2022-03-22 22:00:00+00:00,2.6585,0.0,0.0,0.0,11.165805
2022-03-22 23:00:00+00:00,2.0085,0.0,0.0,0.0,10.464797
2022-03-23 00:00:00+00:00,2.3085,0.0,0.0,0.0,10.365251
2022-03-23 01:00:00+00:00,1.2585001,0.0,0.0,0.0,10.685391
2022-03-23 02:00:00+00:00,0.6085,0.0,0.0,0.0,11.304229
2022-03-23 03:00:00+00:00,2.2085001,0.0,0.0,0.0,6.9527545
2022-03-23 04:00:00+00:00,0.95849997,0.0,0.0,0.0,4.510787
2022-03-23 05:00:00+00:00,-0.4415,0.0,0.0,0.0,7.8954163
2022-03-23 06:00:00+00:00,1.8085,0.0,0.0,1381.6201,7.072878
2022-03-23 07:00:00+00:00,5.3085,0.0,0.0,3600.0,8.049845
2022-03-23 08:00:00+00:00,8.1085005,0.0,0.0,3600.0,2.9024127
2022-03-23 09:00:00+00:00,10.7085,0.0,0.0,3600.0,2.5959969
2022-03-23 10:00:00+00:00,12.9585,0.0,0.0,3600.0,3.319036
2022-03-23 11:00:00+00:00,14.5585,0.0,0.0,3600.0,4.198285
2022-03-23 12:00:00+00:00,16.1085,0.0,0.0,3600.0,4.68
2022-03-23 13:00:00+00:00,16.8585,0.0,0.0,3600.0,6.162207
2022-03-23 14:00:00+00:00,16.9085,0.0,0.0,3600.0,8.12197
2022-03-23 15:00:00+00:00,16.1585,0.0,0.0,3600.0,10.787993
2022-03-23 16:00:00+00:00,14.158501,0.0,0.0,3600.0,11.609651
2022-03-23 17:00:00+00:00,11.0085,0.0,0.0,3105.4495,13.217443
2022-03-23 18:00:00+00:00,8.408501,0.0,0.0,0.0,13.363711
2022-03-23 19:00:00+00:00,6.7085,0.0,0.0,0.0,12.413477
2022-03-23 20:00:00+00:00,5.2584996,0.0,0.0,0.0,11.4862
2022-03-23 21:00:00+00:00,3.8585,0.0,0.0,0.0,9.387651
2022-03-23 22:00:00+00:00,2.5085,0.0,0.0,0.0,8.217153
2022-03-23 23:00:00+00:00,1.2585001,0.0,0.0,0.0,8.0899935
2022-03-24 00:00:00+00:00,1.7085,0.0,0.0,0.0,7.8954163
2022-03-24 01:00:00+00:00,0.2585,0.0,0.0,0.0,10.086427
2022-03-24 02:00:00+00:00,-0.3915,0.0,0.0,0.0,9.178235
2022-03-24 03:00:00+00:00,-0.7415,0.0,0.0,0.0,7.729527
2022-03-24 04:00:00+00:00,-1.1415,0.0,0.0,0.0,7.9932966
2022-03-24 05:00:00+00:00,-1.8414999,0.0,0.0,0.0,9.422101
2022-03-24 06:00:00+00:00,0.3085,0.0,0.0,1637.1967,6.638072
2022-03-24 07:00:00+00:00,2.9585001,0.0,0.0,3600.0,4.510787
2022-03-24 08:00:00+00:00,5.7584996,0.0,0.0,3600.0,2.6208394
2022-03-24 09:00:00+00:00,8.408501,0.0,0.0,3600.0,1.484318
2022-03-24 10:00:00+00:00,10.658501,0.0,0.0,3600.0,1.0182338
2022-03-24 11:00:00+00:00,12.2585,0.0,0.0,3600.0,1.2979984
2022-03-24 12:00:00+00:00,13.7585,0.0,0.0,3600.0,3.319036
2022-03-24 13:00:00+00:00,14.5585,0.0,0.0,3600.0,4.829907
2022-03-24 14:00:00+00:00,14.7585,0.0,0.0,3600.0,5.991594
2022-03-24 15:00:00+00:00,14.5085,0.0,0.0,3600.0,5.991594
2022-03-24 16:00:00+00:00,13.3585005,0.0,0.0,3600.0,3.8939953
2022-03-24 17:00:00+00:00,9.0585,0.0,0.0,3210.4072,10.195057
2022-03-24 18:00:00+00:00,6.7584996,0.0,0.0,0.0,8.942214
2022-03-24 19:00:00+00:00,5.3585,0.0,0.0,0.0,9.220499
2022-03-24 20:00:00+00:00,4.1085,0.0,0.0,0.0,9.793059
2022-03-24 21:00:00+00:00,2.7585,0.0,0.0,0.0,12.181624
2022-03-24 22:00:00+00:00,2.0085,0.0,0.0,0.0,12.245293
2022-03-24 23:00:00+00:00,1.3085,0.0,0.0,0.0,11.090103
2022-03-25 00:00:00+00:00,2.7585,0.0,0.0,0.0,8.12197
2022-03-25 01:00:00+00:00,3.8085,0.0,0.0,0.0,4.896529
2022-03-25 02:00:00+00:00,3.3585,0.0,0.0,0.0,1.484318
2022-03-25 03:00:00+00:00,2.8585,0.0,0.0,0.0,4.1046314
2022-03-25 04:00:00+00:00,-0.54150003,0.0,3.0,0.0,8.435069
2022-03-25 05:00:00+00:00,-0.7415,0.0,7.0,0.0,10.182337
2022-03-25 06:00:00+00:00,1.9585,0.0,0.0,1764.3562,5.8603754
2022-03-25 07:00:00+00:00,5.7085,0.0,0.0,3600.0,7.42159
2022-03-25 08:00:00+00:00,9.3085,0.0,0.0,3600.0,5.2416787
2022-03-25 09:00:00+00:00,12.1085005,0.0,0.0,3600.0,7.42159
2022-03-25 10:00:00+00:00,13.8585005,0.0,0.0,3600.0,10.009036
2022-03-25 11:00:00+00:00,14.8585005,0.0,0.0,3600.0,10.182337
2022-03-25 12:00:00+00:00,15.8585005,0.0,1.0,3600.0,8.161764
2022-03-25 13:00:00+00:00,15.8085,0.0,40.0,3600.0,10.00256
2022-03-25 14:00:00+00:00,15.7085,0.0,38.0,3600.0,9.793059
2022-03-25 15:00:00+00:00,15.6085005,0.0,43.0,3600.0,9.931042
2022-03-25 16:00:00+00:00,14.7085,0.0,18.0,3600.0,4.8965297
2022-03-25 17:00:00+00:00,10.908501,0.0,6.0,3315.222,10.233123
2022-03-25 18:00:00+00:00,8.408501,0.0,0.0,0.0,10.685391
2022-03-25 19:00:00+00:00,7.0585,0.0,0.0,0.0,10.805998
2022-03-25 20:00:00+00:00,6.3085,0.0,0.0,0.0,10.787993
2022-03-25 21:00:00+00:00,4.8085,0.0,0.0,0.0,13.584932
2022-03-25 22:00:00+00:00,4.3085,0.0,0.0,0.0,11.440979
2022-03-25 23:00:00+00:00,3.8085,0.0,2.0,0.0,10.1376915
2022-03-26 00:00:00+00:00,4.8085,0.0,51.0,0.0,9.0645685
2022-03-26 01:00:00+00:00,5.1085,0.0,2.0,0.0,9.449572
2022-03-26 02:00:00+00:00,4.3585,0.0,0.0,0.0,8.825508
2022-03-26 03:00:00+00:00,4.1584997,0.0,4.0,0.0,9.726665
2022-03-26 04:00:00+00:00,4.1584997,0.0,15.0,0.0,11.659777
2022-03-26 05:00:00+00:00,3.9585001,0.0,14.0,0.0,11.609651
2022-03-26 06:00:00+00:00,5.0585,0.0,11.0,1915.4536,14.404499
2022-03-26 07:00:00+00:00,7.2085,0.0,47.0,3600.0,15.84
2022-03-26 08:00:00+00:00,9.3585005,0.0,90.0,3600.0,17.873556
2022-03-26 09:00:00+00:00,10.5085,0.0,100.0,3600.0,18.1041
2022-03-26 10:00:00+00:00,9.7585,0.0,100.0,0.0,17.654686
2022-03-26 11:00:00+00:00,10.658501,0.0,100.0,0.0,18.720001
2022-03-26 12:00:00+00:00,12.5085,0.0,100.0,3201.5771,19.376562
2022-03-26 13:00:00+00:00,12.6085005,0.1,100.0,0.0,21.889065
2022-03-26 14:00:00+00:00,12.6085005,0.0,99.0,457.35602,20.364674
2022-03-26 15:00:00+00:00,12.3585005,0.0,79.0,1791.7007,19.681828
2022-03-26 16:00:00+00:00,11.7585,0.0,100.0,652.7987,18.678415
2022-03-26 17:00:00+00:00,10.8085,0.0,100.0,0.0,16.167967
2022-03-26 18:00:00+00:00,9.658501,0.0,99.0,0.0,11.659777
2022-03-26 19:00:00+00:00,8.8585005,0.0,100.0,0.0,7.5685663
2022-03-26 20:00:00+00:00,7.3085,0.0,56.0,0.0,6.193674
2022-03-26 21:00:00+00:00,6.4084997,0.0,60.0,0.0,6.638072
2022-03-26 22:00:00+00:00,5.0585,0.0,90.0,0.0,7.968939
2022-03-26 23:00:00+00:00,4.2085,0.0,63.0,0.0,7.5942073
2022-03-27 00:00:00+00:00,2.6085,0.0,34.0,0.0,9.793058
2022-03-27 01:00:00+00:00,2.2585,0.0,0.0,0.0,7.42159
2022-03-27 02:00:00+00:00,1.3585,0.0,7.0,0.0,7.10031
2022-03-27 03:00:00+00:00,1.2585001,0.0,22.0,0.0,7.10031
2022-03-27 04:00:00+00:00,1.7085,0.0,96.0,0.0,6.162207
2022-03-27 05:00:00+00:00,0.2585,0.0,100.0,0.0,7.729527
2022-03-27 06:00:00+00:00,2.1585,0.0,100.0,0.0,4.829907
2022-03-27 07:00:00+00:00,3.9085,0.0,100.0,1216.6375,1.835647
2022-03-27 08:00:00+00:00,5.8085,0.0,100.0,885.87964,4.379589
2022-03-27 09:00:00+00:00,9.0085,0.0,64.0,3600.0,4.452954
2022-03-27 10:00:00+00:00,11.5585,0.0,45.0,3600.0,5.3517847
2022-03-27 11:00:00+00:00,12.658501,0.0,75.0,3600.0,7.928177
2022-03-27 12:00:00+00:00,13.7585,0.0,43.0,3600.0,7.072878
2022-03-27 13:00:00+00:00,14.3585005,0.0,0.0,3600.0,7.2805495
2022-03-27 14:00:00+00:00,14.6085005,0.0,0.0,3600.0,8.311245
2022-03-27 15:00:00+00:00,14.5085,0.0,0.0,3600.0,9.007196
2022-03-27 16:00:00+00:00,14.0085,0.0,0.0,3600.0,8.64
2022-03-27 17:00:00+00:00,11.3085,0.0,0.0,3524.4326,6.830519
2022-03-27 18:00:00+00:00,8.3085,0.0,0.0,0.0,9.36
2022-03-27 19:00:00+00:00,7.3085,0.0,0.0,0.0,8.669949
2022-03-27 20:00:00+00:00,6.4585,0.0,0.0,0.0,9.007196
2022-03-27 21:00:00+00:00,6.0084996,0.0,0.0,0.0,8.759178
2022-03-27 22:00:00+00:00,5.9084997,0.0,0.0,0.0,8.669949
2022-03-27 23:00:00+00:00,5.7085,0.0,0.0,0.0,9.0
2022-03-28 00:00:00+00:00,5.9084997,0.0,0.0,0.0,9.028754
2022-03-28 01:00:00+00:00,5.3585,0.0,0.0,0.0,9.779817
2022-03-28 02:00:00+00:00,4.9585,0.0,0.0,0.0,9.746631
2022-03-28 03:00:00+00:00,4.5084996,0.0,0.0,0.0,9.3669195
2022-03-28 04:00:00+00:00,4.0085,0.0,3.0,0.0,9.422101
2022-03-28 05:00:00+00:00,3.5585,0.0,87.0,0.0,8.825508
2022-03-28 06:00:00+00:00,4.2584996,0.0,100.0,1021.99524,11.966953
2022-03-28 07:00:00+00:00,4.5585,0.0,100.0,0.0,10.137692
2022-03-28 08:00:00+00:00,5.9585,0.0,80.0,0.0,12.324414
2022-03-28 09:00:00+00:00,8.408501,0.0,27.0,3600.0,11.165805
2022-03-28 10:00:00+00:00,10.4585,0.0,0.0,3600.0,11.212135
2022-03-28 11:00:00+00:00,12.2585,0.0,1.0,3600.0,13.797912
2022-03-28 12:00:00+00:00,14.5585,0.0,0.0,3600.0,14.404499
2022-03-28 13:00:00+00:00,14.9585,0.0,0.0,3600.0,14.471821
2022-03-28 14:00:00+00:00,15.1085005,0.0,12.0,3600.0,13.797912
2022-03-28 15:00:00+00:00,14.8085,0.0,3.0,3600.0,15.517629
2022-03-28 16:00:00+00:00,13.8585005,0.0,0.0,3600.0,15.905319
2022-03-28 17:00:00+00:00,12.0085,0.0,5.0,3600.0,11.043261
2022-03-28 18:00:00+00:00,9.5085,0.0,6.0,0.0,10.739832
2022-03-28 19:00:00+00:00,8.2085,0.0,95.0,0.0,11.709688
2022-03-28 20:00:00+00:00,8.0085,0.0,98.0,0.0,9.983106
2022-03-28 21:00:00+00:00,8.158501,0.0,78.0,0.0,13.202726
2022-03-28 22:00:00+00:00,7.1085,0.0,72.0,0.0,12.979984
2022-03-28 23:00:00+00:00,5.5585,0.0,5.0,0.0,11.792404
2022-03-29 00:00:00+00:00,4.9585,0.0,22.0,0.0,10.630672
2022-03-29 01:00:00+00:00,4.3585,0.0,67.0,0.0,11.165805
2022-03-29 02:00:00+00:00,4.3085,0.0,100.0,0.0,9.6932955
2022-03-29 03:00:00+00:00,5.1085,0.0,100.0,0.0,13.70839
2022-03-29 04:00:00+00:00,5.0084996,0.0,100.0,0.0,14.578888
2022-03-29 05:00:00+00:00,4.9084997,0.0,100.0,0.0,15.379206
2022-03-29 06:00:00+00:00,4.9084997,0.0,100.0,0.0,16.42247
2022-03-29 07:00:00+00:00,5.2584996,0.0,100.0,0.0,16.981165
2022-03-29 08:00:00+00:00,5.8585,0.0,100.0,0.0,17.114204
2022-03-29 09:00:00+00:00,7.0585,0.0,100.0,1206.2878,17.782688
2022-03-29 10:00:00+00:00,7.9084997,0.0,64.0,1781.26,18.556595
2022-03-29 11:00:00+00:00,9.3085,0.0,76.0,3600.0,19.255793
2022-03-29 12:00:00+00:00,11.5585,0.0,48.0,3600.0,20.150354
2022-03-29 13:00:00+00:00,11.5585,0.0,40.0,3600.0,18.792551
2022-03-29 14:00:00+00:00,11.8085,0.0,73.0,3600.0,18.671474
2022-03-29 15:00:00+00:00,11.4585,0.0,90.0,3600.0,21.42227
2022-03-29 16:00:00+00:00,10.5585,0.0,100.0,3600.0,20.00512
2022-03-29 17:00:00+00:00,9.7085,0.0,97.0,0.0,13.513193
2022-03-29 18:00:00+00:00,8.7585,0.0,100.0,0.0,9.178235
2022-03-29 19:00:00+00:00,8.3585005,0.0,100.0,0.0,12.031756
2022-03-29 20:00:00+00:00,6.8585,0.0,71.0,0.0,8.4963045
2022-03-29 21:00:00+00:00,5.6584997,0.0,99.0,0.0,8.161764
2022-03-29 22:00:00+00:00,3.6585,0.0,93.0,0.0,6.6185193
2022-03-29 23:00:00+00:00,2.1085,0.0,100.0,0.0,8.557102
2022-03-30 00:00:00+00:00,2.3585,0.0,100.0,0.0,6.696387
2022-03-30 01:00:00+00:00,0.70849997,0.0,100.0,0.0,8.161764
2022-03-30 02:00:00+00:00,0.5585,0.0,99.0,0.0,7.145796
2022-03-30 03:00:00+00:00,0.5085,0.0,100.0,0.0,6.9153743
2022-03-30 04:00:00+00:00,0.8585,0.0,100.0,0.0,5.8048253
2022-03-30 05:00:00+00:00,2.3085,0.0,100.0,0.0,3.8773184
2022-03-30 06:00:00+00:00,3.0085,0.0,100.0,0.0,4.3349743
2022-03-30 07:00:00+00:00,3.9585001,0.0,100.0,0.0,5.95906
2022-03-30 08:00:00+00:00,5.6584997,0.0,100.0,1973.2108,6.1305785
2022-03-30 09:00:00+00:00,6.5084996,0.0,100.0,3038.2197,5.6233797
2022-03-30 10:00:00+00:00,6.7584996,0.0,100.0,0.0,5.8048253
2022-03-30 11:00:00+00:00,6.6085,0.0,100.0,0.0,6.3690495
2022-03-30 12:00:00+00:00,7.7584996,0.0,100.0,0.0,6.519877
2022-03-30 13:00:00+00:00,8.0585,0.0,100.0,0.0,7.5599995
2022-03-30 14:00:00+00:00,8.2085,0.0,100.0,0.0,7.771331
2022-03-30 15:00:00+00:00,8.0085,0.0,100.0,0.0,8.534353
2022-03-30 16:00:00+00:00,7.7085,0.0,100.0,0.0,9.793059
2022-03-30 17:00:00+00:00,7.2085,0.0,100.0,0.0,11.681987
2022-03-30 18:00:00+00:00,6.2584996,0.0,100.0,0.0,16.80857
2022-03-30 19:00:00+00:00,5.5084996,0.0,100.0,0.0,16.263872
2022-03-30 20:00:00+00:00,4.8085,0.0,100.0,0.0,14.118243
2022-03-30 21:00:00+00:00,4.3585,0.0,100.0,0.0,17.935081
2022-03-30 22:00:00+00:00,3.5085,0.0,100.0,0.0,20.163212
2022-03-30 23:00:00+00:00,2.8585,0.0,100.0,0.0,18.72346
2022-03-31 00:00:00+00:00,2.0585,0.0,100.0,0.0,15.745627
2022-03-31 01:00:00+00:00,1.3085,0.0,28.0,0.0,15.111424
2022-03-31 02:00:00+00:00,0.5085,0.0,56.0,0.0,15.281989
2022-03-31 03:00:00+00:00,-0.1415,0.0,79.0,0.0,16.167967
2022-03-31 04:00:00+00:00,-0.79150003,0.0,96.0,0.0,17.026896
2022-03-31 05:00:00+00:00,-1.2414999,0.0,100.0,0.0,18.25026
2022-03-31 06:00:00+00:00,-0.54150003,0.0,100.0,368.00403,18.35647
2022-03-31 07:00:00+00:00,0.3085,0.0,100.0,2535.4414,20.870687
2022-03-31 08:00:00+00:00,1.6085,0.0,100.0,3600.0,21.2522
2022-03-31 09:00:00+00:00,3.1085,0.0,100.0,3600.0,21.746504
2022-03-31 10:00:00+00:00,4.5585,0.0,100.0,3600.0,23.14103
2022-03-31 11:00:00+00:00,5.6085,0.0,100.0,3600.0,25.241108
2022-03-31 12:00:00+00:00,6.4585,0.0,100.0,2010.662,20.570463
2022-03-31 13:00:00+00:00,6.4585,0.0,100.0,1784.4293,20.721119
2022-03-31 14:00:00+00:00,6.4084997,0.0,100.0,0.0,21.749481
2022-03-31 15:00:00+00:00,6.4585,0.0,100.0,0.0,22.26477
2022-03-31 16:00:00+00:00,6.4084997,0.0,100.0,0.0,22.206486
2022-03-31 17:00:00+00:00,6.0084996,0.0,100.0,0.0,21.53089
2022-03-31 18:00:00+00:00,5.7584996,0.0,100.0,0.0,24.066206
2022-03-31 19:00:00+00:00,5.3585,0.0,100.0,0.0,25.842384
2022-03-31 20:00:00+00:00,4.7584996,0.0,100.0,0.0,26.183659
2022-03-31 21:00:00+00:00,4.0085,0.0,100.0,0.0,25.277023
2022-03-31 22:00:00+00:00,3.2585,0.0,100.0,0.0,24.144167
2022-03-31 23:00:00+00:00,2.6585,0.0,100.0,0.0,22.218153
2022-04-01 00:00:00+00:00,2.6585,0.0,100.0,0.0,22.366402
2022-04-01 01:00:00+00:00,2.0585,0.0,100.0,0.0,21.758419
2022-04-01 02:00:00+00:00,1.4085001,0.0,100.0,0.0,21.129883
2022-04-01 03:00:00+00:00,1.0585,0.0,100.0,0.0,20.111729
2022-04-01 04:00:00+00:00,0.8085,0.0,100.0,0.0,19.881649
2022-04-01 05:00:00+00:00,0.6585,0.0,100.0,0.0,19.85556
2022-04-01 06:00:00+00:00,0.8085,0.0,100.0,0.0,21.166653
2022-04-01 07:00:00+00:00,1.3585,0.0,100.0,0.0,23.740902
2022-04-01 08:00:00+00:00,1.9585,0.0,100.0,0.0,24.850431
2022-04-01 09:00:00+00:00,3.3585,0.0,100.0,367.31277,26.826641
2022-04-01 10:00:00+00:00,5.1584997,0.0,100.0,3600.0,27.155552
2022-04-01 11:00:00+00:00,6.3585,0.0,100.0,3600.0,28.394392
2022-04-01 12:00:00+00:00,7.0084996,0.0,100.0,3600.0,26.009844
2022-04-01 13:00:00+00:00,6.8085,0.0,100.0,3600.0,26.044699
