time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh
2024-10-25 00:00,11956.964,9367.347,0.000,0.000
2024-10-25 00:15,11957.015,9367.347,0.000,0.000
2024-10-25 00:30,11957.067,9367.347,0.000,0.000
2024-10-25 00:45,11957.270,9367.347,0.000,0.000
2024-10-25 01:00,11957.349,9367.347,0.000,0.000
2024-10-25 01:15,11957.389,9367.347,0.000,0.000
2024-10-25 01:30,11957.443,9367.347,0.000,0.000
2024-10-25 01:45,11957.483,9367.347,0.000,0.000
2024-10-25 02:00,11957.534,9367.347,0.000,0.000
2024-10-25 02:15,11957.627,9367.347,0.000,0.000
2024-10-25 02:30,11957.667,9367.347,0.000,0.000
2024-10-25 02:45,11957.713,9367.347,0.000,0.000
2024-10-25 03:00,11957.755,9367.347,0.000,0.000
2024-10-25 03:15,11957.789,9367.347,0.000,0.000
2024-10-25 03:30,11957.914,9367.347,0.000,0.000
2024-10-25 03:45,11957.958,9367.347,0.000,0.000
2024-10-25 04:00,11957.998,9367.347,0.000,0.000
2024-10-25 04:15,11958.035,9367.347,0.000,0.000
2024-10-25 04:30,11958.088,9367.347,0.000,0.000
2024-10-25 04:45,11958.131,9367.347,0.000,0.000
2024-10-25 05:00,11958.240,9367.347,0.000,0.000
2024-10-25 05:15,11958.271,9367.347,0.000,0.000
2024-10-25 05:30,11958.306,9367.347,0.000,0.000
2024-10-25 05:45,11958.331,9367.347,0.000,0.000
2024-10-25 06:00,11958.358,9367.347,0.000,0.000
2024-10-25 06:15,11958.471,9367.347,0.000,0.000
2024-10-25 06:30,11958.515,9367.347,0.000,0.000
2024-10-25 06:45,11958.546,9367.347,0.000,0.000
2024-10-25 07:00,11958.574,9367.347,0.000,0.000
2024-10-25 07:15,11958.574,9367.373,0.000,0.000
2024-10-25 07:30,11958.574,9367.431,0.000,0.000
2024-10-25 07:45,11958.574,9367.563,0.000,0.000
2024-10-25 08:00,11958.574,9367.599,0.000,0.000
2024-10-25 08:15,11958.574,9367.634,0.000,0.000
2024-10-25 08:30,11958.574,9367.684,0.000,0.000
2024-10-25 08:45,11958.574,9367.723,0.000,0.000
2024-10-25 09:00,11958.574,9367.757,0.000,0.000
2024-10-25 09:15,11958.574,9367.941,0.000,0.000
2024-10-25 09:30,11958.574,9368.146,0.000,0.000
2024-10-25 09:45,11958.574,9368.275,0.000,0.000
2024-10-25 10:00,11958.574,9368.382,0.000,0.000
2024-10-25 10:15,11958.574,9368.435,0.000,0.000
2024-10-25 10:30,11958.574,9368.551,0.000,0.000
2024-10-25 10:45,11958.574,9368.609,0.000,0.000
2024-10-25 11:00,11958.574,9368.660,0.000,0.000
2024-10-25 11:15,11958.574,9368.715,0.000,0.000
2024-10-25 11:30,11958.574,9368.783,0.000,0.000
2024-10-25 11:45,11958.574,9369.015,0.000,0.000
2024-10-25 12:00,11958.574,9369.343,0.000,0.000
2024-10-25 12:15,11958.574,9369.398,0.000,0.000
2024-10-25 12:30,11958.574,9369.464,0.000,0.000
2024-10-25 12:45,11958.574,9369.515,0.000,0.000
2024-10-25 13:00,11958.574,9369.550,0.000,0.000
2024-10-25 13:15,11958.574,9369.594,0.000,0.000
2024-10-25 13:30,11958.574,9369.653,0.000,0.000
2024-10-25 13:45,11958.574,9369.713,0.000,0.000
2024-10-25 14:00,11958.574,9369.877,0.000,0.000
2024-10-25 14:15,11958.574,9369.928,0.000,0.000
2024-10-25 14:30,11958.574,9369.987,0.000,0.000
2024-10-25 14:45,11958.574,9370.028,0.000,0.000
2024-10-25 15:00,11958.574,9370.054,0.000,0.000
2024-10-25 15:15,11958.574,9370.079,0.000,0.000
2024-10-25 15:30,11958.574,9370.216,0.000,0.000
2024-10-25 15:45,11958.574,9370.318,0.000,0.000
2024-10-25 16:00,11958.574,9370.353,0.000,0.000
2024-10-25 16:15,11958.574,9370.521,0.000,0.000
2024-10-25 16:30,11958.574,9370.607,0.000,0.000
2024-10-25 16:45,11958.574,9370.981,0.000,0.000
2024-10-25 17:00,11958.574,9371.039,0.000,0.000
2024-10-25 17:15,11958.574,9371.094,0.000,0.000
2024-10-25 17:30,11958.574,9371.237,0.000,0.000
2024-10-25 17:45,11958.574,9371.530,0.000,0.000
2024-10-25 18:00,11958.574,9371.941,0.000,0.000
2024-10-25 18:15,11958.574,9372.072,0.000,0.000
2024-10-25 18:30,11958.574,9372.225,0.000,0.000
2024-10-25 18:45,11958.574,9372.332,0.000,0.000
2024-10-25 19:00,11958.574,9372.422,0.000,0.000
2024-10-25 19:15,11958.574,9372.514,0.000,0.000
2024-10-25 19:30,11958.574,9372.740,0.000,0.000
2024-10-25 19:45,11958.574,9372.831,0.000,0.000
2024-10-25 20:00,11958.574,9372.901,0.000,0.000
2024-10-25 20:15,11958.574,9373.067,0.000,0.000
2024-10-25 20:30,11958.574,9373.156,0.000,0.000
2024-10-25 20:45,11958.574,9373.234,0.000,0.000
2024-10-25 21:00,11958.576,9373.314,0.000,0.000
2024-10-25 21:15,11958.718,9373.314,0.000,0.000
2024-10-25 21:30,11958.806,9373.314,0.000,0.000
2024-10-25 21:45,11958.867,9373.314,0.000,0.000
2024-10-25 22:00,11958.914,9373.314,0.000,0.000
2024-10-25 22:15,11958.956,9373.314,0.000,0.000
2024-10-25 22:30,11959.074,9373.314,0.000,0.000
2024-10-25 22:45,11959.290,9373.314,0.000,0.000
2024-10-25 23:00,11959.373,9373.314,0.000,0.000
2024-10-25 23:15,11959.494,9373.314,0.000,0.000
2024-10-25 23:30,11959.603,9373.314,0.000,0.000
2024-10-25 23:45,11959.663,9373.314,0.000,0.000
2024-10-26 00:00,11959.762,9373.314,0.000,0.000
2024-10-26 00:15,11960.279,9373.314,0.000,0.000
2024-10-26 00:30,11960.538,9373.314,0.000,0.000
2024-10-26 00:45,11960.633,9373.314,0.000,0.000
2024-10-26 01:00,11960.735,9373.314,0.000,0.000
2024-10-26 01:15,11960.832,9373.314,0.000,0.000
2024-10-26 01:30,11960.893,9373.314,0.000,0.000
2024-10-26 01:45,11960.937,9373.314,0.000,0.000
2024-10-26 02:00,11960.976,9373.314,0.000,0.000
2024-10-26 02:15,11961.027,9373.314,0.000,0.000
2024-10-26 02:30,11961.184,9373.314,0.000,0.000
2024-10-26 02:45,11961.204,9373.314,0.000,0.000
2024-10-26 03:00,11961.225,9373.314,0.000,0.000
2024-10-26 03:15,11961.263,9373.314,0.000,0.000
2024-10-26 03:30,11961.298,9373.314,0.000,0.000
2024-10-26 03:45,11961.326,9373.314,0.000,0.000
2024-10-26 04:00,11961.434,9373.314,0.000,0.000
2024-10-26 04:15,11961.470,9373.314,0.000,0.000
2024-10-26 04:30,11961.492,9373.314,0.000,0.000
2024-10-26 04:45,11961.510,9373.314,0.000,0.000
2024-10-26 05:00,11961.530,9373.314,0.000,0.000
2024-10-26 05:15,11961.602,9373.314,0.000,0.000
2024-10-26 05:30,11961.672,9373.314,0.000,0.000
2024-10-26 05:45,11961.702,9373.314,0.000,0.000
2024-10-26 06:00,11961.734,9373.314,0.000,0.000
2024-10-26 06:15,11961.778,9373.314,0.000,0.000
2024-10-26 06:30,11961.807,9373.314,0.000,0.000
2024-10-26 06:45,11961.906,9373.314,0.000,0.000
2024-10-26 07:00,11961.929,9373.314,0.000,0.000
2024-10-26 07:15,11962.044,9373.314,0.000,0.000
2024-10-26 07:30,11962.068,9373.314,0.000,0.000
2024-10-26 07:45,11962.153,9373.314,0.000,0.000
2024-10-26 08:00,11962.191,9373.314,0.000,0.000
2024-10-26 08:15,11962.355,9373.314,0.000,0.000
2024-10-26 08:30,11962.418,9373.314,0.000,0.000
2024-10-26 08:45,11962.521,9373.314,0.000,0.000
2024-10-26 09:00,11962.570,9373.314,0.000,0.000
2024-10-26 09:15,11962.633,9373.314,0.000,0.000
2024-10-26 09:30,11962.671,9373.314,0.000,0.000
2024-10-26 09:45,11962.711,9373.314,0.000,0.000
2024-10-26 10:00,11962.763,9373.314,0.000,0.000
2024-10-26 10:15,11962.815,9373.314,0.000,0.000
2024-10-26 10:30,11962.850,9373.314,0.000,0.000
2024-10-26 10:45,11962.887,9373.314,0.000,0.000
2024-10-26 11:00,11963.185,9373.314,0.000,0.000
2024-10-26 11:15,11963.636,9373.314,0.000,0.000
2024-10-26 11:30,11964.394,9373.314,0.000,0.000
2024-10-26 11:45,11964.625,9373.314,0.000,0.000
2024-10-26 12:00,11965.045,9373.314,0.000,0.000
2024-10-26 12:15,11965.249,9373.314,0.000,0.000
2024-10-26 12:30,11965.328,9373.314,0.000,0.000
2024-10-26 12:45,11965.592,9373.314,0.000,0.000
2024-10-26 13:00,11965.649,9373.314,0.000,0.000
2024-10-26 13:15,11966.185,9373.314,0.000,0.000
2024-10-26 13:30,11966.242,9373.314,0.000,0.000
2024-10-26 13:45,11966.332,9373.314,0.000,0.000
2024-10-26 14:00,11966.680,9373.314,0.000,0.000
2024-10-26 14:15,11966.884,9373.314,0.000,0.000
2024-10-26 14:30,11966.962,9373.314,0.000,0.000
2024-10-26 14:45,11967.122,9373.314,0.000,0.000
2024-10-26 15:00,11967.223,9373.314,0.000,0.000
2024-10-26 15:15,11967.419,9373.314,0.000,0.000
2024-10-26 15:30,11967.701,9373.314,0.000,0.000
2024-10-26 15:45,11967.893,9373.314,0.000,0.000
2024-10-26 16:00,11968.030,9373.314,0.000,0.000
2024-10-26 16:15,11968.134,9373.314,0.000,0.000
2024-10-26 16:30,11968.223,9373.314,0.000,0.000
2024-10-26 16:45,11968.286,9373.314,0.000,0.000
2024-10-26 17:00,11968.357,9373.314,0.000,0.000
2024-10-26 17:15,11968.495,9373.314,0.000,0.000
2024-10-26 17:30,11968.547,9373.314,0.000,0.000
2024-10-26 17:45,11968.594,9373.314,0.000,0.000
2024-10-26 18:00,11968.690,9373.314,0.000,0.000
2024-10-26 18:15,11968.761,9373.314,0.000,0.000
2024-10-26 18:30,11968.833,9373.314,0.000,0.000
2024-10-26 18:45,11969.137,9373.314,0.000,0.000
2024-10-26 19:00,11969.241,9373.314,0.000,0.000
2024-10-26 19:15,11969.337,9373.314,0.000,0.000
2024-10-26 19:30,11969.526,9373.314,0.000,0.000
2024-10-26 19:45,11969.620,9373.314,0.000,0.000
2024-10-26 20:00,11969.740,9373.314,0.000,0.000
2024-10-26 20:15,11969.816,9373.314,0.000,0.000
2024-10-26 20:30,11969.895,9373.314,0.000,0.000
2024-10-26 20:45,11970.034,9373.314,0.000,0.000
2024-10-26 21:00,11970.300,9373.314,0.000,0.000
2024-10-26 21:15,11970.713,9373.314,0.000,0.000
2024-10-26 21:30,11970.819,9373.314,0.000,0.000
2024-10-26 21:45,11970.908,9373.314,0.000,0.000
2024-10-26 22:00,11971.091,9373.314,0.000,0.000
2024-10-26 22:15,11971.180,9373.314,0.000,0.000
2024-10-26 22:30,11971.909,9373.314,0.000,0.000
2024-10-26 22:45,11972.282,9373.314,0.000,0.000
2024-10-26 23:00,11972.553,9373.314,0.000,0.000
2024-10-26 23:15,11972.625,9373.314,0.000,0.000
2024-10-26 23:30,11972.700,9373.314,0.000,0.000
2024-10-26 23:45,11972.777,9373.314,0.000,0.000
2024-10-27 00:00,11972.950,9373.314,0.000,0.000
2024-10-27 00:15,11973.238,9373.314,0.000,0.000
2024-10-27 00:30,11973.610,9373.314,0.000,0.000
2024-10-27 00:45,11973.676,9373.314,0.000,0.000
2024-10-27 01:00,11973.716,9373.314,0.000,0.000
2024-10-27 01:15,11973.754,9373.314,0.000,0.000
2024-10-27 01:30,11973.804,9373.314,0.000,0.000
2024-10-27 01:45,11973.913,9373.314,0.000,0.000
2024-10-27 02:00,11973.940,9373.314,0.000,0.000
2024-10-27 02:15,11973.972,9373.314,0.000,0.000
2024-10-27 02:30,11974.029,9373.314,0.000,0.000
2024-10-27 02:45,11974.066,9373.314,0.000,0.000
2024-10-27 02:00,11974.103,9373.314,0.000,0.000
2024-10-27 02:15,11974.219,9373.314,0.000,0.000
2024-10-27 02:30,11974.261,9373.314,0.000,0.000
2024-10-27 02:45,11974.288,9373.314,0.000,0.000
2024-10-27 03:00,11974.313,9373.314,0.000,0.000
2024-10-27 03:15,11974.352,9373.314,0.000,0.000
2024-10-27 03:30,11974.397,9373.314,0.000,0.000
2024-10-27 03:45,11974.518,9373.314,0.000,0.000
2024-10-27 04:00,11974.554,9373.314,0.000,0.000
2024-10-27 04:15,11974.594,9373.314,0.000,0.000
2024-10-27 04:30,11974.632,9373.314,0.000,0.000
2024-10-27 04:45,11974.658,9373.314,0.000,0.000
2024-10-27 05:00,11974.724,9373.314,0.000,0.000
2024-10-27 05:15,11974.798,9373.314,0.000,0.000
2024-10-27 05:30,11974.837,9373.314,0.000,0.000
2024-10-27 05:45,11974.867,9373.314,0.000,0.000
2024-10-27 06:00,11974.909,9373.314,0.000,0.000
2024-10-27 06:15,11974.956,9373.314,0.000,0.000
2024-10-27 06:30,11975.074,9373.314,0.000,0.000
2024-10-27 06:45,11975.100,9373.314,0.000,0.000
2024-10-27 07:00,11975.126,9373.314,0.000,0.000
2024-10-27 07:15,11975.163,9373.314,0.000,0.000
2024-10-27 07:30,11975.205,9373.314,0.000,0.000
2024-10-27 07:45,11975.318,9373.314,0.000,0.000
2024-10-27 08:00,11975.408,9373.314,0.000,0.000
2024-10-27 08:15,11975.534,9373.314,0.000,0.000
2024-10-27 08:30,11975.611,9373.314,0.000,0.000
2024-10-27 08:45,11975.714,9373.314,0.000,0.000
2024-10-27 09:00,11975.747,9373.314,0.000,0.000
2024-10-27 09:15,11975.795,9373.314,0.000,0.000
2024-10-27 09:30,11975.853,9373.314,0.000,0.000
2024-10-27 09:45,11975.901,9373.314,0.000,0.000
2024-10-27 10:00,11975.982,9373.314,0.000,0.000
2024-10-27 10:15,11976.033,9373.314,0.000,0.000
2024-10-27 10:30,11976.086,9373.314,0.000,0.000
2024-10-27 10:45,11976.129,9373.314,0.000,0.000
2024-10-27 11:00,11976.164,9373.314,0.000,0.000
2024-10-27 11:15,11976.366,9373.314,0.000,0.000
2024-10-27 11:30,11976.568,9373.314,0.000,0.000
2024-10-27 11:45,11976.605,9373.314,0.000,0.000
2024-10-27 12:00,11976.786,9373.314,0.000,0.000
2024-10-27 12:15,11976.859,9373.314,0.000,0.000
2024-10-27 12:30,11976.988,9373.314,0.000,0.000
2024-10-27 12:45,11977.042,9373.314,0.000,0.000
2024-10-27 13:00,11977.104,9373.314,0.000,0.000
2024-10-27 13:15,11977.209,9373.314,0.000,0.000
2024-10-27 13:30,11977.895,9373.314,0.000,0.000
2024-10-27 13:45,11978.191,9373.314,0.000,0.000
2024-10-27 14:00,11978.675,9373.314,0.000,0.000
2024-10-27 14:15,11979.240,9373.314,0.000,0.000
2024-10-27 14:30,11979.682,9373.314,0.000,0.000
2024-10-27 14:45,11980.585,9373.314,0.000,0.000
2024-10-27 15:00,11981.238,9373.314,0.000,0.000
2024-10-27 15:15,11981.853,9373.314,0.000,0.000
2024-10-27 15:30,11981.983,9373.314,0.000,0.000
2024-10-27 15:45,11982.100,9373.314,0.000,0.000
2024-10-27 16:00,11982.406,9373.314,0.000,0.000
2024-10-27 16:15,11982.548,9373.314,0.000,0.000
2024-10-27 16:30,11982.667,9373.314,0.000,0.000
2024-10-27 16:45,11982.747,9373.314,0.000,0.000
2024-10-27 17:00,11982.797,9373.314,0.000,0.000
2024-10-27 17:15,11982.848,9373.314,0.000,0.000
2024-10-27 17:30,11983.029,9373.314,0.000,0.000
2024-10-27 17:45,11983.117,9373.314,0.000,0.000
2024-10-27 18:00,11983.189,9373.314,0.000,0.000
2024-10-27 18:15,11983.311,9373.314,0.000,0.000
