time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh
2024-05-01 00:00,11053.451,8633.580,0.000,0.000
2024-05-01 00:15,11053.692,8633.580,0.000,0.000
2024-05-01 00:30,11053.959,8633.580,0.000,0.000
2024-05-01 00:45,11054.269,8633.580,0.000,0.000
2024-05-01 01:00,11054.325,8633.580,0.000,0.000
2024-05-01 01:15,11054.366,8633.580,0.000,0.000
2024-05-01 01:30,11054.407,8633.580,0.000,0.000
2024-05-01 01:45,11054.460,8633.580,0.000,0.000
2024-05-01 02:00,11054.490,8633.580,0.000,0.000
2024-05-01 02:15,11054.591,8633.580,0.000,0.000
2024-05-01 02:30,11054.609,8633.580,0.000,0.000
2024-05-01 02:45,11054.647,8633.580,0.000,0.000
2024-05-01 03:00,11054.674,8633.580,0.000,0.000
2024-05-01 03:15,11054.733,8633.580,0.000,0.000
2024-05-01 03:30,11054.830,8633.580,0.000,0.000
2024-05-01 03:45,11054.871,8633.580,0.000,0.000
2024-05-01 04:00,11054.918,8633.580,0.000,0.000
2024-05-01 04:15,11054.966,8633.580,0.000,0.000
2024-05-01 04:30,11054.985,8633.580,0.000,0.000
2024-05-01 04:45,11055.004,8633.580,0.000,0.000
2024-05-01 05:00,11055.105,8633.580,0.000,0.000
2024-05-01 05:15,11055.143,8633.580,0.000,0.000
2024-05-01 05:30,11055.169,8633.580,0.000,0.000
2024-05-01 05:45,11055.193,8633.580,0.000,0.000
2024-05-01 06:00,11055.222,8633.580,0.000,0.000
2024-05-01 06:15,11055.345,8633.580,0.000,0.000
2024-05-01 06:30,11055.374,8633.580,0.000,0.000
2024-05-01 06:45,11055.394,8633.580,0.000,0.000
2024-05-01 07:00,11055.413,8633.580,0.000,0.000
2024-05-01 07:15,11055.413,8633.612,0.000,0.000
2024-05-01 07:30,11055.413,8633.643,0.000,0.000
2024-05-01 07:45,11055.413,8633.739,0.000,0.000
2024-05-01 08:00,11055.413,8633.768,0.000,0.000
2024-05-01 08:15,11055.413,8633.815,0.000,0.000
2024-05-01 08:30,11055.413,8633.868,0.000,0.000
2024-05-01 08:45,11055.413,8633.907,0.000,0.000
2024-05-01 09:00,11055.413,8634.137,0.000,0.000
