time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh
2024-06-01 00:00,11240.721,8764.535,0.000,0.000
2024-06-01 00:15,11240.828,8764.535,0.000,0.000
2024-06-01 00:30,11240.873,8764.535,0.000,0.000
2024-06-01 00:45,11240.906,8764.535,0.000,0.000
2024-06-01 01:00,11240.933,8764.535,0.000,0.000
2024-06-01 01:15,11240.957,8764.535,0.000,0.000
2024-06-01 01:30,11241.005,8764.535,0.000,0.000
2024-06-01 01:45,11241.117,8764.535,0.000,0.000
2024-06-01 02:00,11241.136,8764.535,0.000,0.000
2024-06-01 02:15,11241.153,8764.535,0.000,0.000
2024-06-01 02:30,11241.188,8764.535,0.000,0.000
2024-06-01 02:45,11241.206,8764.535,0.000,0.000
2024-06-01 03:00,11241.235,8764.535,0.000,0.000
2024-06-01 03:15,11241.319,8764.535,0.000,0.000
2024-06-01 03:30,11241.363,8764.535,0.000,0.000
2024-06-01 03:45,11241.391,8764.535,0.000,0.000
2024-06-01 04:00,11241.417,8764.535,0.000,0.000
2024-06-01 04:15,11241.437,8764.535,0.000,0.000
2024-06-01 04:30,11241.550,8764.535,0.000,0.000
2024-06-01 04:45,11241.567,8764.535,0.000,0.000
2024-06-01 05:00,11241.583,8764.535,0.000,0.000
2024-06-01 05:15,11241.605,8764.535,0.000,0.000
2024-06-01 05:30,11241.640,8764.535,0.000,0.000
2024-06-01 05:45,11241.667,8764.535,0.000,0.000
2024-06-01 06:00,11241.773,8764.535,0.000,0.000
2024-06-01 06:15,11241.801,8764.535,0.000,0.000
2024-06-01 06:30,11241.834,8764.535,0.000,0.000
2024-06-01 06:45,11241.850,8764.535,0.000,0.000
2024-06-01 07:00,11241.866,8764.535,0.000,0.000
2024-06-01 07:15,11241.890,8764.535,0.000,0.000
2024-06-01 07:30,11242.001,8764.535,0.000,0.000
2024-06-01 07:45,11242.024,8764.535,0.000,0.000
2024-06-01 08:00,11242.053,8764.535,0.000,0.000
2024-06-01 08:15,11242.096,8764.535,0.000,0.000
2024-06-01 08:30,11242.129,8764.535,0.000,0.000
2024-06-01 08:45,11242.174,8764.535,0.000,0.000
2024-06-01 09:00,11242.253,8764.535,0.000,0.000
2024-06-01 09:15,11242.288,8764.535,0.000,0.000
2024-06-01 09:30,11242.319,8764.535,0.000,0.000
2024-06-01 09:45,11242.336,8764.535,0.000,0.000
2024-06-01 10:00,11242.363,8764.535,0.000,0.000
2024-06-01 10:15,11242.404,8764.535,0.000,0.000
2024-06-01 10:30,11242.441,8764.535,0.000,0.000
2024-06-01 10:45,11242.458,8764.535,0.000,0.000
2024-06-01 11:00,11242.475,8764.535,0.000,0.000
2024-06-01 11:15,11242.508,8764.535,0.000,0.000
2024-06-01 11:30,11242.534,8764.535,0.000,0.000
2024-06-01 11:45,11242.550,8764.535,0.000,0.000
2024-06-01 12:00,11242.570,8764.535,0.000,0.000
2024-06-01 12:15,11242.615,8764.535,0.000,0.000
2024-06-01 12:30,11242.650,8764.535,0.000,0.000
2024-06-01 12:45,11242.671,8764.535,0.000,0.000
2024-06-01 13:00,11242.689,8764.535,0.000,0.000
2024-06-01 13:15,11242.724,8764.535,0.000,0.000
2024-06-01 13:30,11242.748,8764.535,0.000,0.000
2024-06-01 13:45,11242.765,8764.535,0.000,0.000
2024-06-01 14:00,11242.782,8764.535,0.000,0.000
2024-06-01 14:15,11242.822,8764.535,0.000,0.000
2024-06-01 14:30,11242.858,8764.535,0.000,0.000
2024-06-01 14:45,11242.886,8764.535,0.000,0.000
2024-06-01 15:00,11242.906,8764.535,0.000,0.000
2024-06-01 15:15,11242.939,8764.535,0.000,0.000
2024-06-01 15:30,11242.965,8764.535,0.000,0.000
2024-06-01 15:45,11242.981,8764.535,0.000,0.000
2024-06-01 16:00,11242.999,8764.535,0.000,0.000
2024-06-01 16:15,11243.033,8764.535,0.000,0.000
2024-06-01 16:30,11243.068,8764.535,0.000,0.000
2024-06-01 16:45,11243.095,8764.535,0.000,0.000
2024-06-01 17:00,11243.123,8764.535,0.000,0.000
2024-06-01 17:15,11243.161,8764.535,0.000,0.000
2024-06-01 17:30,11243.185,8764.535,0.000,0.000
2024-06-01 17:45,11243.204,8764.535,0.000,0.000
2024-06-01 18:00,11243.223,8764.535,0.000,0.000
2024-06-01 18:15,11243.261,8764.535,0.000,0.000
2024-06-01 18:30,11243.289,8764.535,0.000,0.000
2024-06-01 18:45,11243.318,8764.535,0.000,0.000
2024-06-01 19:00,11243.348,8764.535,0.000,0.000
2024-06-01 19:15,11243.390,8764.535,0.000,0.000
2024-06-01 19:30,11243.415,8764.535,0.000,0.000
2024-06-01 19:45,11243.435,8764.535,0.000,0.000
