time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh
2024-10-01 00:00,11826.665,9251.854,0.000,0.000
2024-10-01 00:15,11826.709,9251.854,0.000,0.000
2024-10-01 00:30,11826.746,9251.854,0.000,0.000
2024-10-01 00:45,11826.857,9251.854,0.000,0.000
2024-10-01 01:00,11826.901,9251.854,0.000,0.000
2024-10-01 01:15,11826.926,9251.854,0.000,0.000
2024-10-01 01:30,11826.947,9251.854,0.000,0.000
2024-10-01 01:45,11826.984,9251.854,0.000,0.000
2024-10-01 02:00,11827.038,9251.854,0.000,0.000
2024-10-01 02:15,11827.156,9251.854,0.000,0.000
2024-10-01 02:30,11827.185,9251.854,0.000,0.000
2024-10-01 02:45,11827.220,9251.854,0.000,0.000
2024-10-01 03:00,11827.276,9251.854,0.000,0.000
2024-10-01 03:15,11827.328,9251.854,0.000,0.000
2024-10-01 03:30,11827.360,9251.854,0.000,0.000
2024-10-01 03:45,11827.475,9251.854,0.000,0.000
2024-10-01 04:00,11827.527,9251.854,0.000,0.000
2024-10-01 04:15,11827.580,9251.854,0.000,0.000
2024-10-01 04:30,11827.616,9251.854,0.000,0.000
2024-10-01 04:45,11827.651,9251.854,0.000,0.000
2024-10-01 05:00,11827.749,9251.854,0.000,0.000
2024-10-01 05:15,11827.831,9251.854,0.000,0.000
2024-10-01 05:30,11827.867,9251.854,0.000,0.000
2024-10-01 05:45,11827.913,9251.854,0.000,0.000
2024-10-01 06:00,11827.966,9251.854,0.000,0.000
2024-10-01 06:15,11828.025,9251.854,0.000,0.000
2024-10-01 06:30,11828.141,9251.854,0.000,0.000
2024-10-01 06:45,11828.180,9251.854,0.000,0.000
2024-10-01 07:00,11828.227,9251.857,0.000,0.000
2024-10-01 07:15,11828.227,9251.913,0.000,0.000
2024-10-01 07:30,11828.227,9251.959,0.000,0.000
2024-10-01 07:45,11828.227,9252.017,0.000,0.000
2024-10-01 08:00,11828.227,9252.138,0.000,0.000
2024-10-01 08:15,11828.227,9252.185,0.000,0.000
2024-10-01 08:30,11828.227,9252.226,0.000,0.000
2024-10-01 08:45,11828.227,9252.370,0.000,0.000
2024-10-01 09:00,11828.227,9252.443,0.000,0.000
2024-10-01 09:15,11828.227,9252.684,0.000,0.000
2024-10-01 09:30,11828.227,9252.808,0.000,0.000
2024-10-01 09:45,11828.227,9253.088,0.000,0.000
2024-10-01 10:00,11828.227,9253.155,0.000,0.000
2024-10-01 10:15,11828.227,9253.309,0.000,0.000
2024-10-01 10:30,11828.227,9253.460,0.000,0.000
2024-10-01 10:45,11828.227,9253.591,0.000,0.000
2024-10-01 11:00,11828.227,9253.636,0.000,0.000
2024-10-01 11:15,11828.227,9253.688,0.000,0.000
2024-10-01 11:30,11828.227,9253.830,0.000,0.000
2024-10-01 11:45,11828.227,9253.910,0.000,0.000
2024-10-01 12:00,11828.227,9254.069,0.000,0.000
2024-10-01 12:15,11828.227,9254.131,0.000,0.000
2024-10-01 12:30,11828.227,9254.252,0.000,0.000
2024-10-01 12:45,11828.227,9254.327,0.000,0.000
2024-10-01 13:00,11828.227,9254.437,0.000,0.000
2024-10-01 13:15,11828.227,9254.499,0.000,0.000
2024-10-01 13:30,11828.227,9254.625,0.000,0.000
2024-10-01 13:45,11828.227,9254.706,0.000,0.000
2024-10-01 14:00,11828.227,9254.778,0.000,0.000
2024-10-01 14:15,11828.227,9254.842,0.000,0.000
2024-10-01 14:30,11828.227,9254.916,0.000,0.000
2024-10-01 14:45,11828.227,9254.987,0.000,0.000
2024-10-01 15:00,11828.227,9255.049,0.000,0.000
2024-10-01 15:15,11828.227,9255.108,0.000,0.000
2024-10-01 15:30,11828.227,9255.292,0.000,0.000
